t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
5.7942,-0.947558,-0.0052,-0.064426
5.7952,-0.947558,-0.1676,-0.064436
5.7961,-0.947558,-0.3191,-0.064443
5.7971,0.095713,-0.4793,-0.064446
5.7981,0.095713,-0.6398,-0.064447
5.7991,0.095713,-0.7861,-0.064444
5.8000,0.095713,-0.9287,-0.064439
5.8009,0.095713,-1.0686,-0.064431
5.8019,0.095713,-1.2054,-0.064420
5.8028,0.095713,-1.3393,-0.064407
5.8038,0.095713,-1.4792,-0.064390
5.8050,0.095713,-1.6496,-0.064364
5.8063,0.095713,-1.8131,-0.064333
5.8075,0.198604,-1.9685,-0.064298
5.8088,0.198604,-2.1150,-0.064258
5.8100,0.198604,-2.2522,-0.064214
5.8113,0.198604,-2.3794,-0.064166
5.8125,0.198604,-2.4961,-0.064114
5.8138,0.198604,-2.6016,-0.064059
5.8150,0.198604,-2.6954,-0.064000
5.8163,0.198604,-2.7773,-0.063938
5.8175,0.052642,-2.8468,-0.063874
5.8188,0.052642,-2.9036,-0.063807
5.8200,0.052642,-2.9475,-0.063737
5.8213,0.052642,-2.9782,-0.063667
5.8225,0.052642,-2.9956,-0.063594
5.8238,0.052642,-2.9998,-0.063520
5.8250,0.052642,-2.9905,-0.063445
5.8263,0.052642,-2.9680,-0.063370
5.8275,-0.425922,-2.9322,-0.063294
5.8288,-0.425922,-2.8833,-0.063218
5.8300,-0.425922,-2.8216,-0.063143
5.8313,-0.425922,-2.7473,-0.063069
5.8325,-0.425922,-2.6608,-0.062995
5.8338,-0.425922,-2.5624,-0.062923
5.8350,-0.425922,-2.4527,-0.062853
5.8363,-0.425922,-2.3319,-0.062785
5.8375,0.002393,-2.2008,-0.062719
5.8388,0.002393,-2.0599,-0.062656
5.8400,0.002393,-1.9099,-0.062596
5.8414,0.002393,-1.7296,-0.062532
5.8447,0.002393,-1.2799,-0.062401
5.8456,0.002393,-1.1401,-0.062368
5.8466,0.002393,-1.0018,-0.062338
5.8475,-0.437887,-0.8615,-0.062311
5.8484,-0.437887,-0.7183,-0.062286
5.8493,-0.437887,-0.5737,-0.062264
5.8503,-0.437887,-0.4279,-0.062244
5.8513,-0.437887,-0.2673,-0.062225
5.8525,-0.437887,-0.0676,-0.062206
5.8538,-0.437887,0.1326,-0.062192
5.8550,-0.437887,0.3322,-0.062183
5.8563,-0.437887,0.5304,-0.062179
5.8575,-0.055035,0.7262,-0.062180
5.8588,-0.055035,0.9187,-0.062186
5.8600,-0.055035,1.1074,-0.062198
5.8613,-0.055035,1.2907,-0.062214
5.8625,-0.055035,1.4686,-0.062235
5.8638,-0.055035,1.6398,-0.062261
5.8650,-0.055035,1.8037,-0.062291
5.8663,-0.055035,1.9596,-0.062326
5.8675,-0.055035,2.1068,-0.062366
5.8688,0.074178,2.2445,-0.062410
5.8700,0.074178,2.3723,-0.062457
5.8713,0.074178,2.4896,-0.062509
5.8725,0.074178,2.5958,-0.062564
5.8738,0.074178,2.6902,-0.062623
5.8750,0.074178,2.7728,-0.062684
5.8763,0.074178,2.8430,-0.062748
5.8775,0.074178,2.9006,-0.062815
5.8788,0.394816,2.9452,-0.062884
5.8800,0.394816,2.9768,-0.062956
5.8813,0.394816,2.9950,-0.063028
5.8825,0.394816,2.9999,-0.063102
5.8838,0.394816,2.9914,-0.063177
5.8850,0.394816,2.9696,-0.063252
5.8863,0.394816,2.9346,-0.063328
5.8875,0.394816,2.8865,-0.063403
5.8888,0.086142,2.8256,-0.063479
5.8900,0.086142,2.7520,-0.063553
5.8913,0.086142,2.6662,-0.063626
5.8927,0.086142,2.5519,-0.063710
5.8963,0.086142,2.2093,-0.063903
5.8972,0.086142,2.1030,-0.063951
5.8981,-0.133998,1.9950,-0.063997
5.8991,-0.133998,1.8824,-0.064040
5.9000,-0.133998,1.7648,-0.064082
5.9009,-0.133998,1.6438,-0.064122
5.9018,-0.133998,1.5185,-0.064160
5.9027,-0.133998,1.3895,-0.064196
5.9038,-0.133998,1.2424,-0.064234
5.9050,-0.133998,1.0576,-0.064276
5.9063,-0.133998,0.8680,-0.064314
5.9075,-0.133998,0.6745,-0.064347
5.9088,-0.306281,0.4780,-0.064376
5.9100,-0.306281,0.2793,-0.064400
5.9113,-0.306281,0.0794,-0.064419
5.9125,-0.306281,-0.1213,-0.064433
5.9138,-0.306281,-0.3207,-0.064443
5.9150,-0.306281,-0.5187,-0.064447
5.9163,-0.306281,-0.7148,-0.064446
5.9175,-0.306281,-0.9075,-0.064440
5.9188,-0.169890,-1.0962,-0.064429
5.9200,-0.169890,-1.2801,-0.064413
5.9213,-0.169890,-1.4581,-0.064393
5.9225,-0.169890,-1.6297,-0.064367
5.9238,-0.169890,-1.7941,-0.064337
5.9250,-0.169890,-1.9506,-0.064302
5.9263,-0.169890,-2.0983,-0.064263
5.9275,-0.169890,-2.2367,-0.064219
5.9288,-0.023928,-2.3651,-0.064172
5.9300,-0.023928,-2.4829,-0.064120
5.9313,-0.023928,-2.5897,-0.064065
5.9325,-0.023928,-2.6850,-0.064007
5.9338,-0.023928,-2.7683,-0.063946
5.9350,-0.023928,-2.8392,-0.063882
5.9363,-0.023928,-2.8976,-0.063815
5.9375,-0.023928,-2.9430,-0.063746
5.9388,-0.141177,-2.9752,-0.063675
5.9400,-0.141177,-2.9943,-0.063602
5.9413,-0.141177,-3.0000,-0.063529
5.9425,-0.141177,-2.9923,-0.063454
5.9442,-0.141177,-2.9604,-0.063351
5.9477,-0.141177,-2.8198,-0.063141
5.9487,-0.141177,-2.7631,-0.063083
5.9496,0.028714,-2.7020,-0.063029
5.9505,0.028714,-2.6345,-0.062975
5.9514,0.028714,-2.5607,-0.062922
5.9524,0.028714,-2.4806,-0.062870
5.9533,0.028714,-2.3947,-0.062820
5.9542,0.028714,-2.3028,-0.062770
5.9551,0.028714,-2.2054,-0.062722
5.9563,0.028714,-2.0769,-0.062663
5.9575,0.028714,-1.9280,-0.062603
5.9588,0.028714,-1.7704,-0.062546
5.9600,-0.189033,-1.6047,-0.062491
5.9613,-0.189033,-1.4323,-0.062441
5.9625,-0.189033,-1.2532,-0.062395
5.9638,-0.189033,-1.0686,-0.062352
5.9650,-0.189033,-0.8792,-0.062314
5.9663,-0.189033,-0.6859,-0.062281
5.9675,-0.189033,-0.4896,-0.062252
5.9688,-0.189033,-0.2911,-0.062227
5.9700,-0.392423,-0.0912,-0.062208
5.9713,-0.392423,0.1092,-0.062193
5.9725,-0.392423,0.3091,-0.062184
5.9738,-0.392423,0.5072,-0.062179
5.9750,-0.392423,0.7033,-0.062180
5.9763,-0.392423,0.8963,-0.062185
5.9775,-0.392423,1.0853,-0.062196
5.9788,-0.392423,1.2694,-0.062212
5.9800,0.047856,1.4479,-0.062232
5.9813,0.047856,1.6199,-0.062257
5.9825,0.047856,1.7848,-0.062287
5.9838,0.047856,1.9417,-0.062322
5.9850,0.047856,2.0899,-0.062361
5.9863,0.047856,2.2289,-0.062404
5.9875,0.047856,2.3578,-0.062452
5.9888,0.047856,2.4764,-0.062503
5.9900,0.031107,2.5838,-0.062557
5.9913,0.031107,2.6797,-0.062615
5.9925,0.031107,2.7638,-0.062677
5.9938,0.031107,2.8354,-0.062741
5.9950,0.031107,2.8945,-0.062807
5.9963,0.031107,2.9407,-0.062876
5.9995,0.031107,2.9990,-0.063063
6.0005,0.100499,2.9990,-0.063120
6.0014,0.100499,2.9917,-0.063175
6.0023,0.100499,2.9770,-0.063231
6.0032,0.100499,2.9551,-0.063287
6.0042,0.100499,2.9261,-0.063343
6.0051,0.100499,2.8900,-0.063398
6.0063,0.100499,2.8334,-0.063470
6.0075,0.100499,2.7614,-0.063544
6.0088,0.100499,2.6770,-0.063618
6.0100,0.200997,2.5807,-0.063690
6.0113,0.200997,2.4729,-0.063761
6.0125,0.200997,2.3541,-0.063829
6.0138,0.200997,2.2248,-0.063895
6.0150,0.200997,2.0856,-0.063959
6.0163,0.200997,1.9371,-0.064020
6.0175,0.200997,1.7799,-0.064077
6.0188,0.200997,1.6149,-0.064131
6.0200,0.076570,1.4424,-0.064182
6.0213,0.076570,1.2639,-0.064229
6.0225,0.076570,1.0796,-0.064271
6.0238,0.076570,0.8905,-0.064310
6.0250,0.076570,0.6974,-0.064344
6.0263,0.076570,0.5012,-0.064373
6.0275,0.076570,0.3028,-0.064397
6.0288,0.076570,0.1030,-0.064417
6.0300,0.076570,-0.0973,-0.064432
6.0313,-0.303888,-0.2971,-0.064442
6.0325,-0.303888,-0.4955,-0.064447
6.0338,-0.303888,-0.6918,-0.064446
6.0350,-0.303888,-0.8850,-0.064441
6.0363,-0.303888,-1.0741,-0.064431
6.0375,-0.303888,-1.2586,-0.064416
6.0388,-0.303888,-1.4376,-0.064395
6.0400,-0.303888,-1.6101,-0.064370
6.0413,-0.088534,-1.7754,-0.064341
6.0425,-0.088534,-1.9327,-0.064306
6.0438,-0.088534,-2.0815,-0.064267
6.0450,-0.088534,-2.2210,-0.064224
6.0463,-0.088534,-2.3506,-0.064177
6.0476,-0.088534,-2.4746,-0.064124
6.0505,-0.062213,-2.7095,-0.063990
6.0515,-0.062213,-2.7712,-0.063943
6.0524,-0.062213,-2.8247,-0.063896
6.0533,-0.062213,-2.8711,-0.063847
6.0542,-0.062213,-2.9104,-0.063797
6.0552,-0.062213,-2.9427,-0.063746
6.0563,-0.062213,-2.9721,-0.063683
6.0575,-0.062213,-2.9927,-0.063611
6.0588,-0.062213,-3.0000,-0.063537
6.0600,-0.062213,-2.9939,-0.063463
6.0613,-0.191426,-2.9745,-0.063387
6.0625,-0.191426,-2.9418,-0.063312
6.0638,-0.191426,-2.8960,-0.063236
6.0650,-0.191426,-2.8373,-0.063161
6.0663,-0.191426,-2.7659,-0.063086
6.0675,-0.191426,-2.6823,-0.063013
6.0688,-0.191426,-2.5867,-0.062940
6.0700,-0.191426,-2.4796,-0.062870
6.0713,0.011964,-2.3612,-0.062801
6.0725,0.011964,-2.2325,-0.062735
6.0738,0.011964,-2.0940,-0.062671
6.0750,0.011964,-1.9460,-0.062610
6.0763,0.011964,-1.7893,-0.062552
6.0775,0.011964,-1.6248,-0.062498
6.0788,0.011964,-1.4529,-0.062447
6.0800,0.011964,-1.2744,-0.062400
6.0813,-0.198604,-1.0906,-0.062357
6.0825,-0.198604,-0.9017,-0.062319
6.0838,-0.198604,-0.7088,-0.062284
6.0850,-0.198604,-0.5129,-0.062255
6.0863,-0.198604,-0.3145,-0.062230
6.0875,-0.198604,-0.1148,-0.062210
6.0888,-0.198604,0.0869,-0.062195
6.0900,-0.198604,0.2854,-0.062185
6.0913,-0.318245,0.4840,-0.062180
6.0925,-0.318245,0.6805,-0.062180
6.0938,-0.318245,0.8739,-0.062185
6.0950,-0.318245,1.0633,-0.062195
6.0963,-0.318245,1.2481,-0.062210
6.0975,-0.318245,1.4273,-0.062229
6.0988,-0.318245,1.6031,-0.062255
6.1012,-0.318245,1.9144,-0.062316
6.1021,-0.083749,2.0285,-0.062344
6.1031,-0.083749,2.1349,-0.062374
6.1040,-0.083749,2.2363,-0.062407
6.1050,-0.083749,2.3433,-0.062446
6.1063,-0.083749,2.4630,-0.062496
6.1075,-0.083749,2.5717,-0.062551
6.1088,-0.083749,2.6690,-0.062608
6.1100,-0.083749,2.7545,-0.062669
6.1113,-0.083749,2.8276,-0.062733
6.1125,0.093320,2.8882,-0.062799
6.1138,0.093320,2.9359,-0.062868
6.1150,0.093320,2.9705,-0.062939
6.1163,0.093320,2.9919,-0.063011
6.1175,0.093320,2.9999,-0.063084
6.1188,0.093320,2.9946,-0.063159
6.1200,0.093320,2.9760,-0.063234
6.1213,0.093320,2.9440,-0.063310
6.1225,0.126820,2.8990,-0.063386
6.1238,0.126820,2.8411,-0.063461
6.1250,0.126820,2.7705,-0.063536
6.1263,0.126820,2.6875,-0.063609
6.1275,0.126820,2.5926,-0.063682
6.1288,0.126820,2.4862,-0.063752
6.1300,0.126820,2.3686,-0.063821
6.1313,0.126820,2.2405,-0.063888
6.1325,0.059821,2.1024,-0.063952
6.1338,0.059821,1.9550,-0.064013
6.1350,0.059821,1.7989,-0.064071
6.1363,0.059821,1.6348,-0.064125
6.1375,0.059821,1.4634,-0.064176
6.1388,0.059821,1.2854,-0.064223
6.1400,0.059821,1.1015,-0.064267
6.1413,0.059821,0.9128,-0.064305
6.1425,0.076570,0.7202,-0.064340
6.1438,0.076570,0.5243,-0.064370
6.1450,0.076570,0.3261,-0.064395
6.1463,0.076570,0.1264,-0.064415
6.1475,0.076570,-0.0738,-0.064430
6.1488,0.076570,-0.2737,-0.064441
6.1500,0.076570,-0.4727,-0.064446
6.1529,-0.208176,-0.9221,-0.064439
6.1538,-0.208176,-1.0644,-0.064431
6.1548,-0.208176,-1.2013,-0.064421
6.1557,-0.208176,-1.3351,-0.064408
6.1566,-0.208176,-1.4659,-0.064392
6.1575,-0.208176,-1.5929,-0.064373
6.1588,-0.208176,-1.7565,-0.064344
6.1600,-0.208176,-1.9146,-0.064311
6.1613,-0.208176,-2.0644,-0.064272
6.1625,-0.071785,-2.2050,-0.064230
6.1638,-0.071785,-2.3358,-0.064183
6.1650,-0.071785,-2.4562,-0.064133
6.1663,-0.071785,-2.5656,-0.064079
6.1675,-0.071785,-2.6636,-0.064021
6.1688,-0.071785,-2.7498,-0.063960
6.1700,-0.071785,-2.8240,-0.063897
6.1713,-0.071785,-2.8851,-0.063831
6.1725,-0.193819,-2.9335,-0.063762
6.1738,-0.193819,-2.9688,-0.063692
6.1750,-0.193819,-2.9910,-0.063620
6.1763,-0.193819,-2.9998,-0.063546
6.1775,-0.193819,-2.9953,-0.063472
6.1788,-0.193819,-2.9774,-0.063396
6.1800,-0.193819,-2.9462,-0.063321
6.1813,-0.193819,-2.9020,-0.063245
6.1825,-0.193819,-2.8449,-0.063170
6.1838,-0.028714,-2.7750,-0.063095
6.1850,-0.028714,-2.6928,-0.063021
6.1863,-0.028714,-2.5985,-0.062949
6.1875,-0.028714,-2.4927,-0.062878
6.1888,-0.028714,-2.3759,-0.062809
6.1900,-0.028714,-2.2484,-0.062742
6.1913,-0.028714,-2.1108,-0.062678
6.1925,-0.028714,-1.9639,-0.062617
6.1938,-0.327817,-1.8082,-0.062559
6.1950,-0.327817,-1.6445,-0.062504
6.1963,-0.327817,-1.4734,-0.062453
6.1975,-0.327817,-1.2954,-0.062405
6.1988,-0.327817,-1.1122,-0.062362
6.2000,-0.327817,-0.9241,-0.062323
6.2013,-0.327817,-0.7307,-0.062288
6.2054,0.514457,-0.0709,-0.062206
6.2064,0.514457,0.0867,-0.062195
6.2073,0.514457,0.2348,-0.062187
6.2083,0.514457,0.3819,-0.062182
6.2092,0.514457,0.5278,-0.062179
6.2101,0.514457,0.6726,-0.062179
6.2110,0.514457,0.8155,-0.062183
6.2120,0.514457,0.9568,-0.062188
6.2129,0.514457,1.0952,-0.062197
6.2138,-0.502493,1.2313,-0.062208
6.2150,-0.502493,1.4067,-0.062227
6.2163,-0.502493,1.5801,-0.062251
6.2175,-0.502493,1.7467,-0.062280
6.2188,-0.502493,1.9055,-0.062313
6.2200,-0.502493,2.0561,-0.062352
6.2213,-0.502493,2.1970,-0.062394
6.2225,-0.502493,2.3284,-0.062440
6.2238,-0.282353,2.4494,-0.062490
6.2250,-0.282353,2.5595,-0.062544
6.2263,-0.282353,2.6582,-0.062601
6.2275,-0.282353,2.7450,-0.062662
6.2288,-0.282353,2.8197,-0.062725
6.2300,-0.282353,2.8817,-0.062791
6.2313,-0.282353,2.9309,-0.062860
6.2325,-0.282353,2.9671,-0.062930
6.2338,-0.323031,2.9901,-0.063002
6.2350,-0.323031,2.9997,-0.063076
6.2363,-0.323031,2.9959,-0.063150
6.2375,-0.323031,2.9788,-0.063225
6.2388,-0.323031,2.9485,-0.063301
6.2400,-0.323031,2.9050,-0.063377
6.2413,-0.323031,2.8486,-0.063452
6.2425,-0.323031,2.7794,-0.063527
6.2438,0.236889,2.6979,-0.063601
6.2450,0.236889,2.6044,-0.063673
6.2463,0.236889,2.4992,-0.063744
6.2475,0.236889,2.3830,-0.063813
6.2488,0.236889,2.2561,-0.063880
6.2500,0.236889,2.1191,-0.063944
6.2513,0.236889,1.9712,-0.064006
6.2525,0.236889,1.8174,-0.064064
6.2560,0.373280,1.3415,-0.064209
6.2570,0.373280,1.2031,-0.064243
6.2579,0.373280,1.0661,-0.064274
6.2588,0.373280,0.9269,-0.064303
6.2597,0.373280,0.7856,-0.064329
6.2607,0.373280,0.6419,-0.064352
6.2616,0.373280,0.4973,-0.064373
6.2625,0.373280,0.3494,-0.064392
6.2638,0.373280,0.1501,-0.064413
6.2650,0.449851,-0.0502,-0.064429
6.2663,0.449851,-0.2501,-0.064440
6.2675,0.449851,-0.4490,-0.064446
6.2688,0.449851,-0.6459,-0.064447
6.2700,0.449851,-0.8398,-0.064443
6.2713,0.449851,-1.0303,-0.064434
6.2725,0.449851,-1.2160,-0.064420
6.2738,0.449851,-1.3966,-0.064400
6.2750,-0.148355,-1.5706,-0.064377
6.2763,-0.148355,-1.7372,-0.064348
6.2775,-0.148355,-1.8965,-0.064315
6.2788,-0.148355,-2.0472,-0.064277
6.2800,-0.148355,-2.1900,-0.064235
6.2813,-0.148355,-2.3211,-0.064189
6.2825,-0.148355,-2.4426,-0.064139
6.2838,-0.148355,-2.5533,-0.064085
6.2850,-0.488136,-2.6527,-0.064028
6.2863,-0.488136,-2.7403,-0.063968
6.2875,-0.488136,-2.8156,-0.063905
6.2888,-0.488136,-2.8784,-0.063839
6.2900,-0.488136,-2.9284,-0.063770
6.2913,-0.488136,-2.9653,-0.063700
6.2925,-0.488136,-2.9891,-0.063628
6.2938,-0.488136,-2.9995,-0.063555
6.2950,-0.344566,-2.9965,-0.063480
6.2963,-0.344566,-2.9802,-0.063405
6.2975,-0.344566,-2.9506,-0.063330
6.2988,-0.344566,-2.9079,-0.063254
6.3000,-0.344566,-2.8522,-0.063178
6.3013,-0.344566,-2.7838,-0.063104
6.3025,-0.344566,-2.7030,-0.063030
6.3039,-0.344566,-2.6008,-0.062950
6.3071,-0.413958,-2.3044,-0.062771
6.3081,-0.413958,-2.2033,-0.062721
6.3090,-0.413958,-2.1000,-0.062673
6.3099,-0.413958,-1.9920,-0.062628
6.3109,-0.413958,-1.8791,-0.062584
6.3118,-0.413958,-1.7616,-0.062543
6.3127,-0.413958,-1.6399,-0.062502
6.3138,-0.413958,-1.4938,-0.062459
6.3150,0.284746,-1.3171,-0.062411
6.3163,0.284746,-1.1344,-0.062367
6.3175,0.284746,-0.9466,-0.062327
6.3188,0.284746,-0.7546,-0.062292
6.3200,0.284746,-0.5590,-0.062261
6.3213,0.284746,-0.3613,-0.062235
6.3225,0.284746,-0.1618,-0.062214
6.3238,0.284746,0.0384,-0.062198
6.3250,0.186640,0.2384,-0.062187
6.3263,0.186640,0.4373,-0.062180
6.3275,0.186640,0.6344,-0.062179
6.3288,0.186640,0.8286,-0.062183
6.3300,0.186640,1.0191,-0.062192
6.3313,0.186640,1.2050,-0.062206
6.3325,0.186640,1.3856,-0.062224
6.3338,0.186640,1.5600,-0.062248
6.3350,-0.256032,1.7275,-0.062276
6.3363,-0.256032,1.8873,-0.062309
6.3375,-0.256032,2.0386,-0.062347
6.3388,-0.256032,2.1809,-0.062389
6.3400,-0.256032,2.3135,-0.062434
6.3413,-0.256032,2.4357,-0.062484
6.3425,-0.256032,2.5471,-0.062538
6.3438,-0.256032,2.6472,-0.062595
6.3450,-0.256032,2.7355,-0.062655
6.3463,-0.210568,2.8115,-0.062718
6.3475,-0.210568,2.8751,-0.062784
6.3488,-0.210568,2.9259,-0.062852
6.3500,-0.210568,2.9636,-0.062922
6.3513,-0.210568,2.9880,-0.062994
6.3525,-0.210568,2.9992,-0.063067
6.3538,-0.210568,2.9971,-0.063141
6.3553,-0.088534,2.9759,-0.063235
6.3585,-0.088534,2.8698,-0.063426
6.3594,-0.088534,2.8215,-0.063483
6.3604,-0.088534,2.7676,-0.063538
6.3613,-0.088534,2.7072,-0.063593
6.3622,-0.088534,2.6402,-0.063647
6.3631,-0.088534,2.5670,-0.063700
6.3640,-0.088534,2.4875,-0.063752
6.3650,-0.088534,2.3971,-0.063805
6.3663,0.059821,2.2716,-0.063872
6.3675,0.059821,2.1358,-0.063937
6.3688,0.059821,1.9905,-0.063999
6.3700,0.059821,1.8363,-0.064057
6.3713,0.059821,1.6735,-0.064113
6.3725,0.059821,1.5041,-0.064165
6.3738,0.059821,1.3262,-0.064213
6.3750,0.059821,1.1450,-0.064257
6.3763,-0.150748,0.9571,-0.064297
6.3775,-0.150748,0.7658,-0.064332
6.3788,-0.150748,0.5707,-0.064363
6.3800,-0.150748,0.3730,-0.064389
6.3813,-0.150748,0.1738,-0.064411
6.3825,-0.150748,-0.0264,-0.064427
6.3838,-0.150748,-0.2264,-0.064439
6.3850,-0.150748,-0.4258,-0.064445
6.3863,0.368495,-0.6228,-0.064447
6.3875,0.368495,-0.8172,-0.064444
6.3888,0.368495,-1.0078,-0.064435
6.3900,0.368495,-1.1940,-0.064421
6.3913,0.368495,-1.3750,-0.064403
6.3925,0.368495,-1.5499,-0.064380
6.3938,0.368495,-1.7178,-0.064352
6.3950,0.368495,-1.8780,-0.064319
6.3963,0.038285,-2.0300,-0.064282
6.3975,0.038285,-2.1729,-0.064240
6.3988,0.038285,-2.3060,-0.064194
6.4000,0.038285,-2.4289,-0.064145
6.4013,0.038285,-2.5409,-0.064092
6.4025,0.038285,-2.6417,-0.064035
6.4038,0.038285,-2.7306,-0.063975
6.4050,0.038285,-2.8074,-0.063912
6.4066,-0.100499,-2.8857,-0.063830
6.4096,-0.100499,-2.9803,-0.063660
6.4106,-0.100499,-2.9940,-0.063604
6.4115,-0.100499,-2.9997,-0.063549
6.4124,-0.100499,-2.9981,-0.063494
6.4134,-0.100499,-2.9890,-0.063438
6.4143,-0.100499,-2.9723,-0.063381
6.4152,-0.100499,-2.9486,-0.063325
6.4163,-0.375673,-2.9136,-0.063263
6.4175,-0.375673,-2.8594,-0.063187
6.4188,-0.375673,-2.7926,-0.063112
6.4200,-0.375673,-2.7132,-0.063038
6.4213,-0.375673,-2.6218,-0.062966
6.4225,-0.375673,-2.5187,-0.062894
6.4238,-0.375673,-2.4044,-0.062825
6.4250,-0.375673,-2.2793,-0.062758
6.4263,-0.375673,-2.1441,-0.062693
6.4275,-0.397209,-1.9993,-0.062631
6.4288,-0.397209,-1.8456,-0.062572
6.4300,-0.397209,-1.6838,-0.062517
6.4313,-0.397209,-1.5144,-0.062464
6.4325,-0.397209,-1.3382,-0.062416
6.4338,-0.397209,-1.1561,-0.062372
6.4350,-0.397209,-0.9689,-0.062332
6.4363,-0.397209,-0.7773,-0.062296
6.4375,-0.081356,-0.5823,-0.062265
6.4388,-0.081356,-0.3847,-0.062238
6.4400,-0.081356,-0.1851,-0.062216
6.4413,-0.081356,0.0146,-0.062200
6.4425,-0.081356,0.2147,-0.062188
6.4438,-0.081356,0.4138,-0.062181
6.4450,-0.081356,0.6112,-0.062179
6.4463,-0.081356,0.8057,-0.062182
6.4475,-0.004786,0.9968,-0.062190
6.4488,-0.004786,1.1835,-0.062204
6.4500,-0.004786,1.3653,-0.062222
6.4513,-0.004786,1.5400,-0.062245
6.4525,-0.004786,1.7083,-0.062273
6.4538,-0.004786,1.8690,-0.062305
6.4550,-0.004786,2.0214,-0.062342
6.4563,-0.004786,2.1647,-0.062383
6.4578,0.145962,2.3286,-0.062440
6.4608,0.145962,2.6000,-0.062567
6.4618,0.145962,2.6728,-0.062611
6.4627,0.145962,2.7367,-0.062656
6.4636,0.145962,2.7939,-0.062702
6.4645,0.145962,2.8443,-0.062750
6.4655,0.145962,2.8878,-0.062799
6.4664,0.145962,2.9243,-0.062849
6.4675,-0.148355,2.9598,-0.062913
6.4688,-0.148355,2.9859,-0.062985
6.4700,-0.148355,2.9986,-0.063058
6.4713,-0.148355,2.9980,-0.063133
6.4725,-0.148355,2.9840,-0.063208
6.4738,-0.148355,2.9568,-0.063283
6.4750,-0.148355,2.9164,-0.063359
6.4763,-0.148355,2.8630,-0.063434
6.4775,0.074178,2.7968,-0.063509
6.4788,0.074178,2.7182,-0.063583
6.4800,0.074178,2.6275,-0.063656
6.4813,0.074178,2.5250,-0.063728
6.4825,0.074178,2.4113,-0.063797
6.4838,0.074178,2.2869,-0.063864
6.4850,0.074178,2.1523,-0.063929
6.4863,0.074178,2.0081,-0.063991
6.4875,-0.205783,1.8549,-0.064051
6.4888,-0.205783,1.6934,-0.064106
6.4900,-0.205783,1.5245,-0.064159
6.4913,-0.205783,1.3488,-0.064207
6.4925,-0.205783,1.1670,-0.064252
6.4938,-0.205783,0.9800,-0.064292
6.4950,-0.205783,0.7887,-0.064328
6.4963,-0.205783,0.5940,-0.064360
6.4975,-0.059821,0.3966,-0.064386
6.4988,-0.059821,0.1971,-0.064408
6.5000,-0.059821,-0.0031,-0.064426
6.5013,-0.059821,-0.2033,-0.064438
6.5025,-0.059821,-0.4025,-0.064445
6.5038,-0.059821,-0.5998,-0.064447
6.5050,-0.059821,-0.7946,-0.064444
6.5063,-0.059821,-0.9858,-0.064436
6.5075,-0.059821,-1.1726,-0.064423
6.5090,0.251246,-1.3928,-0.064401
6.5121,0.251246,-1.8116,-0.064333
6.5131,0.251246,-1.9305,-0.064307
6.5140,0.251246,-2.0413,-0.064279
6.5149,0.251246,-2.1470,-0.064248
6.5159,0.251246,-2.2475,-0.064215
6.5168,0.251246,-2.3426,-0.064181
6.5177,0.251246,-2.4319,-0.064144
6.5188,0.145962,-2.5284,-0.064098
6.5200,0.145962,-2.6305,-0.064042
6.5213,0.145962,-2.7208,-0.063982
6.5225,0.145962,-2.7990,-0.063920
6.5238,0.145962,-2.8648,-0.063854
6.5250,0.145962,-2.9178,-0.063787
6.5263,0.145962,-2.9578,-0.063717
6.5275,0.145962,-2.9847,-0.063645
6.5288,-0.227318,-2.9982,-0.063572
6.5300,-0.227318,-2.9984,-0.063498
6.5313,-0.227318,-2.9853,-0.063423
6.5325,-0.227318,-2.9588,-0.063347
6.5338,-0.227318,-2.9191,-0.063272
6.5350,-0.227318,-2.8665,-0.063196
6.5363,-0.227318,-2.8011,-0.063121
6.5375,-0.227318,-2.7232,-0.063047
6.5388,-0.282353,-2.6331,-0.062974
6.5400,-0.282353,-2.5313,-0.062903
6.5413,-0.282353,-2.4183,-0.062833
6.5425,-0.282353,-2.2945,-0.062766
6.5438,-0.282353,-2.1605,-0.062701
6.5450,-0.282353,-2.0168,-0.062638
6.5463,-0.282353,-1.8642,-0.062579
6.5475,-0.282353,-1.7032,-0.062523
6.5488,-0.311067,-1.5347,-0.062470
6.5500,-0.311067,-1.3592,-0.062422
6.5513,-0.311067,-1.1763,-0.062376
6.5525,-0.311067,-0.9910,-0.062336
6.5538,-0.311067,-0.7999,-0.062300
6.5550,-0.311067,-0.6053,-0.062268
6.5563,-0.311067,-0.4079,-0.062241
6.5575,-0.311067,-0.2088,-0.062219
6.5588,-0.112463,-0.0087,-0.062201
6.5603,-0.112463,0.2394,-0.062187
6.5636,-0.112463,0.7569,-0.062181
6.5645,-0.112463,0.9029,-0.062186
6.5655,-0.112463,1.0429,-0.062193
6.5664,-0.112463,1.1800,-0.062203
6.5673,-0.112463,1.3144,-0.062216
6.5682,-0.112463,1.4455,-0.062232
6.5692,-0.186640,1.5730,-0.062250
6.5701,-0.186640,1.6967,-0.062271
6.5713,-0.186640,1.8508,-0.062301
6.5725,-0.186640,2.0039,-0.062338
6.5738,-0.186640,2.1483,-0.062378
6.5750,-0.186640,2.2832,-0.062423
6.5763,-0.186640,2.4079,-0.062472
6.5775,-0.186640,2.5219,-0.062525
6.5788,0.282353,2.6247,-0.062581
