t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
5.7891,-0.519243,1.5998,-0.057986
5.7903,-0.519243,1.2104,-0.058006
5.7916,-0.519243,0.8157,-0.058028
5.7928,-0.519243,0.4173,-0.058053
5.7941,-0.066999,0.0171,-0.058080
5.7953,-0.066999,-0.3842,-0.058110
5.8013,-0.066999,-2.2565,-0.058278
5.8028,-0.066999,-2.6804,-0.058325
5.8038,0.064606,-2.9562,-0.058357
5.8047,0.064606,-3.2099,-0.058387
5.8056,0.064606,-3.4552,-0.058419
5.8065,0.064606,-3.6929,-0.058450
5.8075,0.064606,-3.9212,-0.058482
5.8084,0.064606,-4.1397,-0.058515
5.8093,0.064606,-4.3481,-0.058547
5.8102,0.064606,-4.5458,-0.058579
5.8111,0.064606,-4.7325,-0.058612
5.8121,0.064606,-4.9078,-0.058644
5.8130,0.064606,-5.0714,-0.058677
5.8139,0.229711,-5.2229,-0.058709
5.8148,0.229711,-5.3616,-0.058741
5.8157,0.229711,-5.4874,-0.058772
5.8167,0.229711,-5.5999,-0.058803
5.8178,0.229711,-5.7231,-0.058842
5.8191,0.229711,-5.8303,-0.058882
5.8203,0.229711,-5.9119,-0.058921
5.8216,0.229711,-5.9670,-0.058958
5.8228,0.229711,-5.9956,-0.058994
5.8241,-0.416351,-5.9976,-0.059028
5.8253,-0.416351,-5.9728,-0.059060
5.8266,-0.416351,-5.9214,-0.059090
5.8278,-0.416351,-5.8437,-0.059118
5.8291,-0.416351,-5.7399,-0.059143
5.8303,-0.416351,-5.6106,-0.059166
5.8316,-0.416351,-5.4561,-0.059186
5.8328,-0.416351,-5.2774,-0.059204
5.8341,-0.090927,-5.0752,-0.059219
5.8353,-0.090927,-4.8504,-0.059231
5.8366,-0.090927,-4.6040,-0.059240
5.8378,-0.090927,-4.3370,-0.059247
5.8391,-0.090927,-4.0507,-0.059250
5.8403,-0.090927,-3.7464,-0.059251
5.8416,-0.090927,-3.4255,-0.059248
5.8428,-0.090927,-3.0892,-0.059243
5.8441,0.045464,-2.7391,-0.059234
5.8453,0.045464,-2.3769,-0.059223
5.8475,0.045464,-1.7216,-0.059197
5.8536,0.045464,0.1964,-0.059082
5.8545,0.055035,0.5143,-0.059058
5.8555,0.055035,0.8218,-0.059034
5.8564,0.055035,1.1139,-0.059009
5.8574,0.055035,1.4027,-0.058983
5.8583,0.055035,1.6877,-0.058957
5.8592,0.055035,1.9686,-0.058929
5.8601,0.055035,2.2447,-0.058901
5.8610,0.055035,2.5153,-0.058872
5.8620,0.055035,2.7798,-0.058842
5.8629,0.055035,3.0378,-0.058812
5.8638,0.055035,3.2882,-0.058781
5.8647,0.169890,3.5307,-0.058749
5.8656,0.169890,3.7650,-0.058718
5.8666,0.169890,3.9900,-0.058686
5.8675,0.169890,4.2055,-0.058653
5.8684,0.169890,4.4106,-0.058621
5.8694,0.169890,4.6159,-0.058586
5.8704,0.169890,4.8136,-0.058551
5.8716,0.169890,5.0317,-0.058509
5.8728,0.169890,5.2381,-0.058466
5.8741,0.169890,5.4216,-0.058423
5.8753,-0.205783,5.5810,-0.058380
5.8766,-0.205783,5.7155,-0.058339
5.8778,-0.205783,5.8246,-0.058298
5.8791,-0.205783,5.9077,-0.058259
5.8803,-0.205783,5.9645,-0.058222
5.8816,-0.205783,5.9947,-0.058186
5.8828,-0.205783,5.9982,-0.058152
5.8841,-0.205783,5.9750,-0.058120
5.8853,-0.016750,5.9251,-0.058090
5.8866,-0.016750,5.8488,-0.058062
5.8878,-0.016750,5.7467,-0.058036
5.8891,-0.016750,5.6188,-0.058013
5.8903,-0.016750,5.4658,-0.057993
5.8916,-0.016750,5.2885,-0.057975
5.8928,-0.016750,5.0876,-0.057960
5.8941,-0.016750,4.8642,-0.057947
5.8953,-0.193819,4.6191,-0.057938
5.8966,-0.193819,4.3532,-0.057931
5.8978,-0.193819,4.0669,-0.057928
5.8995,-0.193819,3.6650,-0.057928
5.9055,-0.256032,1.9842,-0.057969
5.9064,-0.256032,1.6807,-0.057983
5.9074,-0.256032,1.3938,-0.057997
5.9083,-0.256032,1.1045,-0.058012
5.9092,-0.256032,0.8130,-0.058028
5.9101,-0.256032,0.5199,-0.058046
5.9111,-0.256032,0.2255,-0.058066
5.9120,-0.256032,-0.0694,-0.058086
5.9129,-0.256032,-0.3642,-0.058108
5.9138,-0.256032,-0.6578,-0.058131
5.9147,-0.256032,-0.9502,-0.058155
5.9157,0.050249,-1.2403,-0.058180
5.9166,0.050249,-1.5269,-0.058206
5.9175,0.050249,-1.8128,-0.058233
5.9185,0.050249,-2.0977,-0.058262
5.9194,0.050249,-2.3745,-0.058291
5.9203,0.050249,-2.6436,-0.058320
5.9216,0.050249,-2.9993,-0.058362
5.9228,0.050249,-3.3387,-0.058404
5.9241,0.050249,-3.6639,-0.058446
5.9253,-0.289532,-3.9727,-0.058490
5.9266,-0.289532,-4.2638,-0.058534
5.9278,-0.289532,-4.5359,-0.058578
5.9291,-0.289532,-4.7877,-0.058622
5.9303,-0.289532,-5.0182,-0.058666
5.9316,-0.289532,-5.2266,-0.058710
5.9328,-0.289532,-5.4115,-0.058753
5.9341,-0.289532,-5.5723,-0.058795
5.9353,-0.016750,-5.7083,-0.058837
5.9366,-0.016750,-5.8189,-0.058877
5.9378,-0.016750,-5.9035,-0.058916
5.9391,-0.016750,-5.9618,-0.058954
5.9403,-0.016750,-5.9936,-0.058990
5.9416,-0.016750,-5.9987,-0.059024
5.9428,-0.016750,-5.9771,-0.059056
5.9441,-0.016750,-5.9288,-0.059087
5.9453,-0.016750,-5.8541,-0.059115
5.9466,-0.038285,-5.7533,-0.059140
5.9478,-0.038285,-5.6269,-0.059164
5.9491,-0.038285,-5.4754,-0.059184
5.9503,-0.038285,-5.2996,-0.059202
5.9516,-0.038285,-5.0996,-0.059217
5.9570,-0.820738,-3.9710,-0.059251
5.9580,-0.820738,-3.7317,-0.059251
5.9589,-0.820738,-3.4953,-0.059249
5.9599,-0.820738,-3.2508,-0.059246
5.9608,-0.820738,-2.9989,-0.059241
5.9617,-0.820738,-2.7396,-0.059234
5.9626,-0.820738,-2.4736,-0.059227
5.9636,-0.820738,-2.2025,-0.059217
5.9645,-0.820738,-1.9255,-0.059206
5.9654,-0.820738,-1.6440,-0.059194
5.9663,0.521635,-1.3588,-0.059180
5.9672,0.521635,-1.0702,-0.059164
5.9682,0.521635,-0.7789,-0.059147
5.9691,0.521635,-0.4858,-0.059129
5.9703,0.521635,-0.0874,-0.059103
5.9716,0.521635,0.3126,-0.059074
5.9728,0.521635,0.7115,-0.059043
5.9741,0.521635,1.1074,-0.059009
5.9753,0.521635,1.4983,-0.058974
5.9766,0.263210,1.8825,-0.058938
5.9778,0.263210,2.2584,-0.058899
5.9791,0.263210,2.6241,-0.058860
5.9803,0.263210,2.9783,-0.058819
5.9816,0.263210,3.3191,-0.058777
5.9828,0.263210,3.6452,-0.058734
5.9841,0.263210,3.9549,-0.058691
5.9853,0.263210,4.2471,-0.058647
5.9866,0.141177,4.5207,-0.058603
5.9878,0.141177,4.7735,-0.058559
5.9891,0.141177,5.0054,-0.058515
5.9903,0.141177,5.2149,-0.058471
5.9916,0.141177,5.4012,-0.058428
5.9928,0.141177,5.5646,-0.058385
5.9941,0.141177,5.7010,-0.058344
5.9953,0.141177,5.8131,-0.058303
5.9966,-0.162712,5.8993,-0.058264
5.9978,-0.162712,5.9592,-0.058226
5.9991,-0.162712,5.9925,-0.058190
6.0003,-0.162712,5.9992,-0.058156
6.0016,-0.162712,5.9791,-0.058123
6.0033,-0.162712,5.9072,-0.058082
6.0090,0.368495,5.3239,-0.057978
6.0100,0.368495,5.1723,-0.057966
6.0109,0.368495,5.0161,-0.057955
6.0118,0.368495,4.8480,-0.057947
6.0127,0.368495,4.6687,-0.057940
6.0136,0.368495,4.4784,-0.057934
6.0146,0.368495,4.2760,-0.057930
6.0155,0.368495,4.0636,-0.057928
6.0164,0.368495,3.8418,-0.057927
6.0173,-0.339781,3.6101,-0.057928
6.0183,-0.339781,3.3674,-0.057930
6.0192,-0.339781,3.1162,-0.057935
6.0201,-0.339781,2.8599,-0.057940
6.0210,-0.339781,2.5971,-0.057948
6.0220,-0.339781,2.3282,-0.057956
6.0229,-0.339781,2.0534,-0.057967
6.0241,-0.339781,1.6900,-0.057982
6.0253,-0.339781,1.3026,-0.058001
6.0266,-0.339781,0.9085,-0.058023
6.0278,-0.272782,0.5114,-0.058047
6.0291,-0.272782,0.1114,-0.058074
6.0303,-0.272782,-0.2889,-0.058102
6.0316,-0.272782,-0.6880,-0.058133
6.0328,-0.272782,-1.0841,-0.058166
6.0341,-0.272782,-1.4754,-0.058201
6.0353,-0.272782,-1.8601,-0.058238
6.0366,-0.272782,-2.2365,-0.058276
6.0378,0.033500,-2.6029,-0.058316
6.0391,0.033500,-2.9578,-0.058357
6.0403,0.033500,-3.2993,-0.058399
6.0416,0.033500,-3.6264,-0.058441
6.0428,0.033500,-3.9369,-0.058485
6.0441,0.033500,-4.2301,-0.058528
6.0453,0.033500,-4.5058,-0.058573
6.0466,0.033500,-4.7593,-0.058617
6.0478,-0.179462,-4.9924,-0.058661
6.0491,-0.179462,-5.2033,-0.058705
6.0503,-0.179462,-5.3910,-0.058748
6.0516,-0.179462,-5.5547,-0.058790
6.0528,-0.179462,-5.6937,-0.058832
6.0541,-0.179462,-5.8072,-0.058872
6.0553,-0.179462,-5.8953,-0.058912
6.0615,-0.162712,-5.9397,-0.059081
6.0625,-0.162712,-5.8842,-0.059105
6.0635,-0.162712,-5.8170,-0.059125
6.0644,-0.162712,-5.7376,-0.059144
6.0653,-0.162712,-5.6444,-0.059161
6.0662,-0.162712,-5.5376,-0.059176
6.0671,-0.162712,-5.4165,-0.059191
6.0681,0.459422,-5.2820,-0.059204
6.0690,0.459422,-5.1356,-0.059215
6.0699,0.459422,-4.9721,-0.059225
6.0709,0.459422,-4.7957,-0.059234
6.0718,0.459422,-4.6118,-0.059240
6.0727,0.459422,-4.4174,-0.059245
6.0737,0.459422,-4.2125,-0.059249
6.0746,0.459422,-3.9975,-0.059250
6.0755,0.459422,-3.7727,-0.059251
6.0766,0.459422,-3.5017,-0.059249
6.0778,-0.698704,-3.1697,-0.059244
6.0791,-0.698704,-2.8232,-0.059237
6.0803,-0.698704,-2.4634,-0.059226
6.0816,-0.698704,-2.0930,-0.059213
6.0828,-0.698704,-1.7130,-0.059197
6.0841,-0.698704,-1.3257,-0.059178
6.0853,-0.698704,-0.9323,-0.059156
6.0866,-0.698704,-0.5344,-0.059132
6.0878,-0.014357,-0.1350,-0.059106
6.0891,-0.014357,0.2654,-0.059077
6.0903,-0.014357,0.6646,-0.059046
6.0916,-0.014357,1.0610,-0.059013
6.0928,-0.014357,1.4526,-0.058979
6.0941,-0.014357,1.8377,-0.058942
6.0953,-0.014357,2.2145,-0.058904
6.0966,-0.014357,2.5817,-0.058864
6.0978,-0.016750,2.9372,-0.058824
6.0991,-0.016750,3.2798,-0.058782
6.1003,-0.016750,3.6077,-0.058739
6.1016,-0.016750,3.9194,-0.058696
6.1028,-0.016750,4.2138,-0.058652
6.1041,-0.016750,4.4893,-0.058608
6.1053,-0.016750,4.7449,-0.058564
6.1071,-0.016750,5.0739,-0.058501
6.1131,0.136391,5.8265,-0.058298
6.1141,0.136391,5.8936,-0.058267
6.1151,0.136391,5.9429,-0.058238
6.1160,0.136391,5.9763,-0.058211
6.1169,0.136391,5.9953,-0.058185
6.1178,0.136391,5.9997,-0.058159
6.1188,-0.715454,5.9891,-0.058134
6.1197,-0.715454,5.9637,-0.058111
6.1206,-0.715454,5.9240,-0.058089
6.1216,-0.715454,5.8700,-0.058068
6.1225,-0.715454,5.8019,-0.058049
6.1234,-0.715454,5.7197,-0.058031
6.1243,-0.715454,5.6238,-0.058014
6.1252,-0.715454,5.5143,-0.057999
6.1262,-0.715454,5.3916,-0.057985
6.1271,-0.715454,5.2554,-0.057972
6.1280,-0.715454,5.1071,-0.057961
6.1291,0.808774,4.9185,-0.057950
6.1303,0.808774,4.6786,-0.057940
6.1316,0.808774,4.4176,-0.057933
6.1328,0.808774,4.1369,-0.057928
6.1341,0.808774,3.8377,-0.057927
6.1353,0.808774,3.5216,-0.057929
6.1366,0.808774,3.1897,-0.057933
6.1378,0.808774,2.8436,-0.057941
6.1391,-0.145962,2.4848,-0.057951
6.1403,-0.145962,2.1150,-0.057964
6.1416,-0.145962,1.7356,-0.057980
6.1428,-0.145962,1.3486,-0.057999
6.1441,-0.145962,0.9556,-0.058020
6.1453,-0.145962,0.5583,-0.058044
6.1466,-0.145962,0.1586,-0.058070
6.1478,-0.145962,-0.2415,-0.058099
6.1491,-0.251246,-0.6413,-0.058130
6.1503,-0.251246,-1.0378,-0.058162
6.1516,-0.251246,-1.4298,-0.058197
6.1528,-0.251246,-1.8154,-0.058234
6.1541,-0.251246,-2.1928,-0.058272
6.1553,-0.251246,-2.5606,-0.058311
6.1566,-0.251246,-2.9167,-0.058352
6.1578,-0.251246,-3.2601,-0.058394
6.1592,-0.327817,-3.6293,-0.058442
6.1653,-0.327817,-4.9595,-0.058654
6.1671,-0.327817,-5.2586,-0.058717
6.1680,-0.327817,-5.4003,-0.058750
6.1689,0.232104,-5.5223,-0.058781
6.1699,0.232104,-5.6308,-0.058812
6.1708,0.232104,-5.7264,-0.058843
6.1717,0.232104,-5.8079,-0.058873
6.1726,0.232104,-5.8749,-0.058902
6.1736,0.232104,-5.9277,-0.058930
6.1745,0.232104,-5.9662,-0.058957
6.1754,0.232104,-5.9903,-0.058984
6.1764,0.232104,-6.0000,-0.059012
6.1774,0.232104,-5.9925,-0.059039
6.1784,0.232104,-5.9692,-0.059063
6.1793,-0.476172,-5.9309,-0.059086
6.1802,-0.476172,-5.8789,-0.059107
6.1812,-0.476172,-5.8129,-0.059126
6.1821,-0.476172,-5.7328,-0.059145
6.1830,-0.476172,-5.6386,-0.059162
6.1841,-0.476172,-5.5130,-0.059180
6.1853,-0.476172,-5.3432,-0.059198
6.1866,-0.476172,-5.1490,-0.059214
6.1878,-0.476172,-4.9322,-0.059227
6.1891,-0.476172,-4.6934,-0.059237
6.1903,0.007178,-4.4335,-0.059245
6.1916,0.007178,-4.1540,-0.059249
6.1928,0.007178,-3.8559,-0.059251
6.1941,0.007178,-3.5405,-0.059249
6.1953,0.007178,-3.2097,-0.059245
6.1966,0.007178,-2.8642,-0.059238
6.1978,0.007178,-2.5062,-0.059228
6.1991,0.007178,-2.1373,-0.059215
6.2003,-0.016750,-1.7585,-0.059199
6.2016,-0.016750,-1.3715,-0.059180
6.2028,-0.016750,-0.9787,-0.059159
6.2041,-0.016750,-0.5817,-0.059135
6.2053,-0.016750,-0.1820,-0.059109
6.2066,-0.016750,0.2183,-0.059081
6.2078,-0.016750,0.6179,-0.059050
6.2091,-0.016750,1.0146,-0.059017
6.2103,-0.031107,1.4069,-0.058983
6.2116,-0.031107,1.8135,-0.058944
6.2179,-0.031107,3.5844,-0.058742
6.2189,-0.031107,3.8444,-0.058707
6.2199,-0.035892,4.0778,-0.058673
6.2208,-0.035892,4.2899,-0.058640
6.2217,-0.035892,4.4908,-0.058608
6.2226,-0.035892,4.6811,-0.058575
6.2236,-0.035892,4.8601,-0.058543
6.2245,-0.035892,5.0271,-0.058510
6.2254,-0.035892,5.1820,-0.058478
6.2263,-0.035892,5.3242,-0.058446
6.2272,-0.035892,5.4536,-0.058415
6.2282,-0.035892,5.5700,-0.058383
6.2291,-0.035892,5.6728,-0.058353
6.2300,0.007178,5.7618,-0.058323
6.2309,0.007178,5.8371,-0.058293
6.2318,0.007178,5.8981,-0.058265
6.2328,0.007178,5.9475,-0.058235
6.2341,0.007178,5.9871,-0.058198
6.2353,0.007178,6.0000,-0.058163
6.2366,0.007178,5.9862,-0.058131
6.2378,0.007178,5.9457,-0.058100
6.2391,0.007178,5.8787,-0.058071
6.2403,0.184247,5.7849,-0.058045
6.2416,0.184247,5.6667,-0.058021
6.2428,0.184247,5.5227,-0.058000
6.2441,0.184247,5.3540,-0.057981
6.2453,0.184247,5.1614,-0.057965
6.2466,0.184247,4.9458,-0.057951
6.2478,0.184247,4.7082,-0.057941
6.2491,0.184247,4.4497,-0.057933
6.2503,-0.093320,4.1712,-0.057929
6.2516,-0.093320,3.8739,-0.057927
6.2528,-0.093320,3.5595,-0.057928
6.2541,-0.093320,3.2295,-0.057933
6.2553,-0.093320,2.8848,-0.057940
6.2566,-0.093320,2.5274,-0.057950
6.2578,-0.093320,2.1589,-0.057963
6.2591,-0.093320,1.7805,-0.057978
6.2603,-0.102891,1.3943,-0.057997
6.2616,-0.102891,1.0020,-0.058018
6.2636,-0.102891,0.3600,-0.058057
6.2693,-0.102891,-1.4635,-0.058200
6.2703,-0.102891,-1.7667,-0.058229
6.2712,-0.514457,-2.0470,-0.058257
6.2721,-0.514457,-2.3222,-0.058285
6.2731,-0.514457,-2.5914,-0.058315
6.2740,-0.514457,-2.8541,-0.058345
6.2749,-0.514457,-3.1101,-0.058375
6.2758,-0.514457,-3.3587,-0.058406
6.2768,-0.514457,-3.5989,-0.058438
6.2777,-0.514457,-3.8304,-0.058469
6.2786,-0.514457,-4.0533,-0.058502
6.2795,-0.514457,-4.2653,-0.058534
6.2804,-0.514457,-4.4676,-0.058566
6.2814,0.198604,-4.6590,-0.058599
6.2823,0.198604,-4.8390,-0.058631
6.2832,0.198604,-5.0076,-0.058664
6.2841,0.198604,-5.1643,-0.058696
6.2853,0.198604,-5.3491,-0.058738
6.2866,0.198604,-5.5185,-0.058780
6.2878,0.198604,-5.6632,-0.058822
6.2891,0.198604,-5.7828,-0.058863
6.2903,0.198604,-5.8766,-0.058903
6.2916,-0.313460,-5.9443,-0.058941
6.2928,-0.313460,-5.9855,-0.058977
6.2941,-0.313460,-6.0000,-0.059012
6.2953,-0.313460,-5.9878,-0.059045
6.2966,-0.313460,-5.9489,-0.059076
6.2978,-0.313460,-5.8835,-0.059105
6.2991,-0.313460,-5.7918,-0.059132
6.3003,-0.313460,-5.6744,-0.059156
6.3016,0.059821,-5.5317,-0.059177
6.3028,0.059821,-5.3646,-0.059196
6.3041,0.059821,-5.1732,-0.059212
6.3053,0.059821,-4.9589,-0.059226
6.3066,0.059821,-4.7225,-0.059236
6.3078,0.059821,-4.4651,-0.059244
6.3091,0.059821,-4.1877,-0.059249
6.3103,0.059821,-3.8918,-0.059251
6.3116,-0.031107,-3.5785,-0.059250
6.3128,-0.031107,-3.2492,-0.059246
6.3141,-0.031107,-2.9056,-0.059239
6.3155,-0.031107,-2.5019,-0.059227
6.3206,-0.031107,-0.9200,-0.059156
6.3216,0.464208,-0.6045,-0.059137
6.3226,0.464208,-0.3088,-0.059118
6.3235,0.464208,-0.0134,-0.059098
6.3244,0.464208,0.2817,-0.059076
6.3253,0.464208,0.5758,-0.059053
6.3262,0.464208,0.8685,-0.059030
6.3272,0.464208,1.1596,-0.059005
6.3281,0.464208,1.4481,-0.058979
6.3290,0.464208,1.7324,-0.058952
6.3299,0.464208,2.0123,-0.058925
6.3309,0.464208,2.2880,-0.058896
6.3318,-0.765703,2.5571,-0.058867
6.3328,-0.765703,2.8551,-0.058833
6.3341,-0.765703,3.2004,-0.058792
6.3353,-0.765703,3.5318,-0.058749
6.3366,-0.765703,3.8476,-0.058706
6.3378,-0.765703,4.1461,-0.058662
6.3391,-0.765703,4.4259,-0.058618
6.3403,-0.765703,4.6865,-0.058574
6.3416,-0.765703,4.9259,-0.058530
6.3428,0.148355,5.1437,-0.058486
6.3441,0.148355,5.3383,-0.058443
6.3453,0.148355,5.5090,-0.058400
6.3466,0.148355,5.6555,-0.058358
6.3478,0.148355,5.7765,-0.058317
6.3491,0.148355,5.8718,-0.058278
6.3503,0.148355,5.9410,-0.058239
6.3516,0.148355,5.9838,-0.058203
6.3528,0.117248,5.9999,-0.058168
6.3541,0.117248,5.9892,-0.058135
6.3553,0.117248,5.9519,-0.058103
6.3566,0.117248,5.8880,-0.058075
6.3578,0.117248,5.7980,-0.058048
6.3591,0.117248,5.6821,-0.058024
6.3603,0.117248,5.5408,-0.058002
6.3616,0.117248,5.3749,-0.057983
6.3628,0.088534,5.1851,-0.057966
6.3641,0.088534,4.9721,-0.057953
6.3653,0.088534,4.7370,-0.057942
6.3673,0.088534,4.3303,-0.057931
6.3729,0.567099,2.9156,-0.057939
6.3739,0.567099,2.6309,-0.057947
6.3748,0.567099,2.3606,-0.057955
6.3757,0.567099,2.0857,-0.057965
6.3766,0.567099,1.8062,-0.057977
6.3775,0.567099,1.5230,-0.057990
6.3785,0.567099,1.2355,-0.058005
6.3794,0.567099,0.9461,-0.058021
6.3803,0.567099,0.6539,-0.058038
6.3812,0.567099,0.3604,-0.058057
6.3821,0.567099,0.0657,-0.058077
6.3831,-0.789631,-0.2295,-0.058098
6.3840,-0.789631,-0.5235,-0.058120
6.3849,-0.789631,-0.8164,-0.058144
6.3858,-0.789631,-1.1074,-0.058168
6.3868,-0.789631,-1.3968,-0.058194
6.3878,-0.789631,-1.7258,-0.058225
6.3891,-0.789631,-2.1048,-0.058263
6.3903,-0.789631,-2.4748,-0.058302
6.3916,-0.789631,-2.8340,-0.058342
6.3928,-0.246461,-3.1804,-0.058384
6.3941,-0.246461,-3.5128,-0.058426
6.3953,-0.246461,-3.8294,-0.058469
6.3966,-0.246461,-4.1290,-0.058513
6.3978,-0.246461,-4.4102,-0.058557
6.3991,-0.246461,-4.6717,-0.058601
6.4003,-0.246461,-4.9125,-0.058645
6.4016,-0.246461,-5.1314,-0.058689
6.4028,-0.399601,-5.3274,-0.058733
6.4041,-0.399601,-5.4997,-0.058775
6.4053,-0.399601,-5.6474,-0.058817
6.4066,-0.399601,-5.7700,-0.058858
6.4078,-0.399601,-5.8669,-0.058898
6.4091,-0.399601,-5.9377,-0.058936
6.4103,-0.399601,-5.9820,-0.058973
6.4116,-0.399601,-5.9997,-0.059008
6.4128,0.583849,-5.9906,-0.059041
6.4141,0.583849,-5.9548,-0.059073
6.4153,0.583849,-5.8925,-0.059102
6.4166,0.583849,-5.8040,-0.059129
6.4178,0.583849,-5.6890,-0.059153
6.4191,0.583849,-5.5463,-0.059175
6.4253,-1.751546,-4.5018,-0.059243
6.4264,-1.751546,-4.2628,-0.059248
6.4274,-1.751546,-4.0321,-0.059250
6.4283,-1.751546,-3.8082,-0.059251
6.4292,-1.751546,-3.5755,-0.059250
6.4301,-1.751546,-3.3344,-0.059247
6.4311,-1.751546,-3.0841,-0.059243
6.4320,-1.751546,-2.8283,-0.059237
6.4329,-1.751546,-2.5649,-0.059229
6.4338,1.241875,-2.2954,-0.059220
6.4347,1.241875,-2.0200,-0.059210
6.4357,1.241875,-1.7407,-0.059198
6.4366,1.241875,-1.4566,-0.059184
6.4375,1.241875,-1.1691,-0.059170
6.4384,1.241875,-0.8783,-0.059153
6.4393,1.241875,-0.5856,-0.059136
6.4403,1.241875,-0.2759,-0.059116
6.4416,1.241875,0.1241,-0.059088
6.4428,1.241875,0.5240,-0.059058
6.4441,-0.009571,0.9216,-0.059025
6.4453,-0.009571,1.3150,-0.058991
6.4466,-0.009571,1.7030,-0.058955
6.4478,-0.009571,2.0826,-0.058918
6.4491,-0.009571,2.4534,-0.058878
6.4503,-0.009571,2.8131,-0.058838
6.4516,-0.009571,3.1604,-0.058797
6.4528,-0.009571,3.4936,-0.058754
6.4541,-0.308674,3.8112,-0.058711
6.4553,-0.308674,4.1119,-0.058668
6.4566,-0.308674,4.3942,-0.058624
6.4578,-0.308674,4.6569,-0.058579
6.4591,-0.308674,4.8989,-0.058535
6.4603,-0.308674,5.1192,-0.058491
6.4616,-0.308674,5.3165,-0.058448
6.4628,-0.308674,5.4902,-0.058405
6.4641,-0.203390,5.6394,-0.058363
6.4653,-0.203390,5.7635,-0.058322
6.4666,-0.203390,5.8619,-0.058282
6.4678,-0.203390,5.9343,-0.058244
6.4691,-0.203390,5.9801,-0.058207
6.4710,-0.203390,5.9987,-0.058154
6.4770,0.667598,5.6508,-0.058018
6.4783,0.667598,5.4941,-0.057996
6.4793,0.667598,5.3583,-0.057981
6.4803,0.667598,5.2188,-0.057969
6.4812,0.667598,5.0671,-0.057958
6.4821,0.667598,4.9029,-0.057949
6.4830,0.667598,4.7268,-0.057942
6.4839,0.220140,4.5400,-0.057936
6.4849,0.220140,4.3419,-0.057931
6.4858,0.220140,4.1335,-0.057928
6.4867,0.220140,3.9148,-0.057927
6.4876,0.220140,3.6872,-0.057927
6.4885,0.220140,3.4506,-0.057929
6.4894,0.220140,3.2055,-0.057933
6.4904,0.220140,2.9527,-0.057938
6.4913,0.220140,2.6887,-0.057945
6.4922,0.220140,2.4221,-0.057953
6.4931,0.220140,2.1499,-0.057963
6.4941,-0.342174,1.8727,-0.057974
6.4953,-0.342174,1.4858,-0.057992
6.4966,-0.342174,1.0949,-0.058012
6.4978,-0.342174,0.6990,-0.058035
6.4991,-0.342174,0.2999,-0.058061
6.5003,-0.342174,-0.1005,-0.058089
6.5016,-0.342174,-0.5004,-0.058119
6.5028,-0.342174,-0.8992,-0.058151
6.5041,-0.342174,-1.2923,-0.058185
6.5053,-0.179462,-1.6797,-0.058221
6.5066,-0.179462,-2.0607,-0.058258
6.5078,-0.179462,-2.4318,-0.058297
6.5091,-0.179462,-2.7923,-0.058337
6.5103,-0.179462,-3.1403,-0.058379
6.5116,-0.179462,-3.4741,-0.058421
6.5128,-0.179462,-3.7928,-0.058464
6.5141,-0.179462,-4.0946,-0.058508
6.5153,-0.253639,-4.3782,-0.058552
6.5166,-0.253639,-4.6422,-0.058596
6.5178,-0.253639,-4.8857,-0.058640
6.5191,-0.253639,-5.1072,-0.058684
6.5203,-0.253639,-5.3057,-0.058728
6.5216,-0.253639,-5.4807,-0.058770
6.5230,-0.253639,-5.6490,-0.058818
6.5290,-0.014357,-5.9986,-0.059003
6.5304,-0.014357,-5.9921,-0.059039
6.5314,-0.014357,-5.9670,-0.059065
6.5323,-0.014357,-5.9288,-0.059087
6.5332,-0.014357,-5.8762,-0.059108
6.5341,-0.014357,-5.8096,-0.059127
6.5351,-0.133998,-5.7288,-0.059145
6.5360,-0.133998,-5.6340,-0.059162
6.5369,-0.133998,-5.5259,-0.059178
6.5378,-0.133998,-5.4043,-0.059192
6.5387,-0.133998,-5.2693,-0.059205
6.5397,-0.133998,-5.1222,-0.059216
6.5406,-0.133998,-4.9626,-0.059226
6.5415,-0.133998,-4.7911,-0.059234
6.5424,-0.133998,-4.6076,-0.059240
6.5433,-0.133998,-4.4136,-0.059245
6.5443,-0.133998,-4.2086,-0.059249
6.5453,-0.227318,-3.9628,-0.059251
6.5466,-0.227318,-3.6534,-0.059250
6.5478,-0.227318,-3.3281,-0.059247
6.5491,-0.227318,-2.9877,-0.059241
6.5503,-0.227318,-2.6340,-0.059231
6.5516,-0.227318,-2.2685,-0.059219
6.5528,-0.227318,-1.8929,-0.059205
6.5541,-0.227318,-1.5088,-0.059187
6.5553,-0.021535,-1.1181,-0.059167
6.5566,-0.021535,-0.7224,-0.059144
6.5578,-0.021535,-0.3234,-0.059119
6.5591,-0.021535,0.0770,-0.059091
6.5603,-0.021535,0.4771,-0.059061
6.5616,-0.021535,0.8750,-0.059029
6.5628,-0.021535,1.2687,-0.058995
6.5641,-0.021535,1.6570,-0.058960
6.5653,-0.002393,2.0413,-0.058922
6.5666,-0.002393,2.4114,-0.058883
6.5678,-0.002393,2.7716,-0.058843
6.5691,-0.002393,3.1204,-0.058802
6.5703,-0.002393,3.4553,-0.058759
6.5716,-0.002393,3.7748,-0.058716
6.5728,-0.002393,4.0775,-0.058673
6.5741,-0.002393,4.3621,-0.058629
6.5758,-0.059821,4.7221,-0.058568
6.5820,-0.059821,5.6678,-0.058354
