t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
3.7894,-0.334995,0.6230,-0.063470
3.7907,-0.334995,0.4600,-0.063554
3.7919,-0.334995,0.2950,-0.063640
3.7932,-0.334995,0.1288,-0.063729
3.7944,0.019143,-0.0380,-0.063820
3.7957,0.019143,-0.2047,-0.063913
3.7969,0.019143,-0.3704,-0.064007
3.7982,0.019143,-0.5345,-0.064101
3.7994,0.019143,-0.6965,-0.064196
3.8007,0.019143,-0.8549,-0.064291
3.8019,0.019143,-1.0097,-0.064385
3.8032,0.019143,-1.1600,-0.064479
3.8044,-0.196211,-1.3052,-0.064571
3.8057,-0.196211,-1.4445,-0.064661
3.8069,-0.196211,-1.5774,-0.064749
3.8082,-0.196211,-1.7033,-0.064835
3.8094,-0.196211,-1.8216,-0.064918
3.8107,-0.196211,-1.9317,-0.064997
3.8119,-0.196211,-2.0333,-0.065073
3.8132,-0.196211,-2.1258,-0.065145
3.8144,-0.196211,-2.2088,-0.065213
3.8157,0.174676,-2.2820,-0.065276
3.8169,0.174676,-2.3450,-0.065334
3.8182,0.174676,-2.3976,-0.065387
3.8194,0.174676,-2.4395,-0.065434
3.8207,0.174676,-2.4705,-0.065476
3.8219,0.174676,-2.4906,-0.065513
3.8232,0.174676,-2.4995,-0.065543
3.8244,0.174676,-2.4973,-0.065567
3.8257,0.071785,-2.4839,-0.065585
3.8269,0.071785,-2.4595,-0.065597
3.8282,0.071785,-2.4242,-0.065603
3.8294,0.071785,-2.3780,-0.065602
3.8307,0.071785,-2.3212,-0.065595
3.8319,0.071785,-2.2541,-0.065582
3.8332,0.071785,-2.1770,-0.065562
3.8370,0.380459,-1.8817,-0.065464
3.8380,0.380459,-1.7937,-0.065430
3.8389,0.380459,-1.7057,-0.065395
3.8398,0.380459,-1.6136,-0.065357
3.8407,0.380459,-1.5177,-0.065316
3.8416,0.380459,-1.4181,-0.065273
3.8426,0.380459,-1.3150,-0.065227
3.8435,0.380459,-1.2089,-0.065178
3.8444,0.380459,-1.0996,-0.065127
3.8457,-0.557528,-0.9487,-0.065055
3.8469,-0.557528,-0.7924,-0.064978
3.8482,-0.557528,-0.6324,-0.064897
3.8494,-0.557528,-0.4697,-0.064814
3.8507,-0.557528,-0.3048,-0.064728
3.8519,-0.557528,-0.1386,-0.064639
3.8532,-0.557528,0.0282,-0.064548
3.8544,-0.557528,0.1949,-0.064456
3.8557,-0.011964,0.3607,-0.064362
3.8569,-0.011964,0.5249,-0.064267
3.8582,-0.011964,0.6868,-0.064172
3.8594,-0.011964,0.8456,-0.064078
3.8607,-0.011964,1.0007,-0.063983
3.8619,-0.011964,1.1513,-0.063890
3.8632,-0.011964,1.2968,-0.063798
3.8644,-0.011964,1.4365,-0.063707
3.8657,0.074178,1.5698,-0.063619
3.8669,0.074178,1.6961,-0.063533
3.8682,0.074178,1.8148,-0.063450
3.8694,0.074178,1.9255,-0.063370
3.8707,0.074178,2.0276,-0.063294
3.8719,0.074178,2.1205,-0.063222
3.8732,0.074178,2.2041,-0.063154
3.8744,0.074178,2.2779,-0.063091
3.8757,-0.016750,2.3417,-0.063032
3.8769,-0.016750,2.3948,-0.062979
3.8782,-0.016750,2.4374,-0.062931
3.8794,-0.016750,2.4690,-0.062889
3.8807,-0.016750,2.4897,-0.062852
3.8819,-0.016750,2.4993,-0.062821
3.8832,-0.016750,2.4977,-0.062797
3.8844,-0.016750,2.4850,-0.062778
3.8857,-0.124427,2.4613,-0.062766
3.8869,-0.124427,2.4266,-0.062760
3.8882,-0.124427,2.3810,-0.062761
3.8917,-0.124427,2.1921,-0.062797
3.8927,-0.124427,2.1266,-0.062816
3.8936,-0.124427,2.0593,-0.062837
3.8946,-0.124427,1.9871,-0.062861
3.8955,-0.124427,1.9097,-0.062889
3.8964,-0.313460,1.8283,-0.062919
3.8973,-0.313460,1.7423,-0.062953
3.8982,-0.313460,1.6520,-0.062990
3.8994,-0.313460,1.5332,-0.063040
3.9007,-0.313460,1.3981,-0.063099
3.9019,-0.313460,1.2568,-0.063163
3.9032,-0.313460,1.1098,-0.063231
3.9044,-0.313460,0.9577,-0.063304
3.9057,-0.313460,0.8017,-0.063380
3.9069,-0.191426,0.6419,-0.063461
3.9082,-0.191426,0.4793,-0.063544
3.9094,-0.191426,0.3146,-0.063630
3.9107,-0.191426,0.1485,-0.063719
3.9119,-0.191426,-0.0184,-0.063809
3.9132,-0.191426,-0.1851,-0.063902
3.9144,-0.191426,-0.3510,-0.063995
3.9157,-0.191426,-0.5153,-0.064090
3.9169,-0.241675,-0.6774,-0.064185
3.9182,-0.241675,-0.8364,-0.064280
3.9194,-0.241675,-0.9919,-0.064374
3.9207,-0.241675,-1.1427,-0.064468
3.9219,-0.241675,-1.2884,-0.064560
3.9232,-0.241675,-1.4288,-0.064651
3.9244,-0.241675,-1.5622,-0.064739
3.9257,-0.241675,-1.6889,-0.064825
3.9269,0.167498,-1.8081,-0.064908
3.9282,0.167498,-1.9192,-0.064988
3.9294,0.167498,-2.0219,-0.065064
3.9307,0.167498,-2.1156,-0.065137
3.9319,0.167498,-2.1996,-0.065205
3.9332,0.167498,-2.2739,-0.065268
3.9344,0.167498,-2.3382,-0.065327
3.9357,0.167498,-2.3920,-0.065381
3.9369,0.112463,-2.4352,-0.065429
3.9382,0.112463,-2.4675,-0.065472
3.9394,0.112463,-2.4888,-0.065509
3.9419,0.112463,-2.4981,-0.065565
3.9429,0.112463,-2.4900,-0.065580
3.9438,0.112463,-2.4760,-0.065591
3.9447,0.112463,-2.4560,-0.065598
3.9457,0.112463,-2.4289,-0.065603
3.9469,0.210568,-2.3840,-0.065602
3.9482,0.210568,-2.3285,-0.065596
3.9494,0.210568,-2.2626,-0.065583
3.9507,0.210568,-2.1866,-0.065565
3.9519,0.210568,-2.1009,-0.065539
3.9532,0.210568,-2.0058,-0.065508
3.9544,0.210568,-1.9018,-0.065471
3.9557,0.210568,-1.7893,-0.065428
3.9569,-0.203390,-1.6689,-0.065380
3.9582,-0.203390,-1.5410,-0.065326
3.9594,-0.203390,-1.4063,-0.065268
3.9607,-0.203390,-1.2652,-0.065204
3.9619,-0.203390,-1.1186,-0.065136
3.9632,-0.203390,-0.9669,-0.065063
3.9644,-0.203390,-0.8109,-0.064987
3.9657,-0.203390,-0.6514,-0.064907
3.9669,-0.126820,-0.4890,-0.064824
3.9682,-0.126820,-0.3243,-0.064738
3.9694,-0.126820,-0.1582,-0.064649
3.9707,-0.126820,0.0085,-0.064559
3.9719,-0.126820,0.1753,-0.064466
3.9732,-0.126820,0.3413,-0.064373
3.9744,-0.126820,0.5057,-0.064278
3.9757,-0.126820,0.6679,-0.064184
3.9769,-0.126820,0.8272,-0.064089
3.9782,-0.093320,0.9827,-0.063994
3.9794,-0.093320,1.1340,-0.063901
3.9807,-0.093320,1.2809,-0.063808
3.9819,-0.093320,1.4203,-0.063718
3.9832,-0.093320,1.5544,-0.063629
3.9844,-0.093320,1.6816,-0.063543
3.9857,-0.093320,1.8013,-0.063459
3.9869,-0.093320,1.9129,-0.063379
3.9882,-0.007178,2.0160,-0.063303
3.9894,-0.007178,2.1102,-0.063230
3.9907,-0.007178,2.1950,-0.063162
3.9930,-0.007178,2.3249,-0.063048
3.9939,-0.007178,2.3685,-0.063006
3.9948,-0.007178,2.4051,-0.062968
3.9957,-0.007178,2.4357,-0.062933
3.9969,-0.007178,2.4659,-0.062893
3.9982,-0.069392,2.4878,-0.062856
3.9994,-0.069392,2.4987,-0.062825
4.0007,-0.069392,2.4985,-0.062799
4.0019,-0.069392,2.4871,-0.062780
4.0032,-0.069392,2.4647,-0.062767
4.0044,-0.069392,2.4312,-0.062760
4.0057,-0.069392,2.3870,-0.062760
4.0069,-0.069392,2.3321,-0.062766
4.0082,-0.095713,2.2668,-0.062778
4.0094,-0.095713,2.1914,-0.062797
4.0107,-0.095713,2.1062,-0.062822
4.0119,-0.095713,2.0117,-0.062853
4.0132,-0.095713,1.9082,-0.062889
4.0144,-0.095713,1.7962,-0.062932
4.0157,-0.095713,1.6762,-0.062980
4.0169,-0.095713,1.5487,-0.063033
4.0182,-0.059821,1.4144,-0.063092
4.0194,-0.059821,1.2736,-0.063155
4.0207,-0.059821,1.1273,-0.063223
4.0219,-0.059821,0.9760,-0.063295
4.0232,-0.059821,0.8203,-0.063371
4.0244,-0.059821,0.6609,-0.063451
4.0257,-0.059821,0.4986,-0.063534
4.0269,-0.059821,0.3341,-0.063620
4.0282,-0.378066,0.1681,-0.063708
4.0294,-0.378066,0.0013,-0.063799
4.0307,-0.378066,-0.1655,-0.063891
4.0319,-0.378066,-0.3318,-0.063985
4.0332,-0.378066,-0.4962,-0.064079
4.0344,-0.378066,-0.6585,-0.064174
4.0357,-0.378066,-0.8180,-0.064269
4.0369,-0.378066,-0.9737,-0.064363
4.0382,-0.074178,-1.1251,-0.064457
4.0394,-0.074178,-1.2715,-0.064549
4.0407,-0.074178,-1.4123,-0.064640
4.0419,-0.074178,-1.5468,-0.064729
4.0439,-0.074178,-1.7448,-0.064864
4.0448,-0.074178,-1.8322,-0.064925
4.0457,-0.074178,-1.9138,-0.064984
4.0469,-0.074178,-2.0102,-0.065056
4.0482,0.177069,-2.1049,-0.065128
4.0494,0.177069,-2.1902,-0.065197
4.0507,0.177069,-2.2657,-0.065261
4.0519,0.177069,-2.3311,-0.065320
4.0532,0.177069,-2.3862,-0.065375
4.0544,0.177069,-2.4306,-0.065424
4.0557,0.177069,-2.4642,-0.065467
4.0569,0.177069,-2.4869,-0.065505
4.0582,0.177069,-2.4984,-0.065536
4.0594,0.011964,-2.4988,-0.065562
4.0607,0.011964,-2.4881,-0.065582
4.0619,0.011964,-2.4663,-0.065595
4.0632,0.011964,-2.4335,-0.065602
4.0644,0.011964,-2.3898,-0.065603
4.0657,0.011964,-2.3356,-0.065597
4.0669,0.011964,-2.2709,-0.065585
4.0682,0.011964,-2.1961,-0.065567
4.0694,0.215354,-2.1115,-0.065543
4.0707,0.215354,-2.0175,-0.065512
4.0719,0.215354,-1.9145,-0.065476
4.0732,0.215354,-1.8030,-0.065434
4.0744,0.215354,-1.6835,-0.065386
4.0757,0.215354,-1.5564,-0.065333
4.0769,0.215354,-1.4225,-0.065275
4.0782,0.215354,-1.2821,-0.065212
4.0794,-0.294317,-1.1360,-0.065144
4.0807,-0.294317,-0.9850,-0.065072
4.0819,-0.294317,-0.8296,-0.064996
4.0832,-0.294317,-0.6705,-0.064917
4.0844,-0.294317,-0.5081,-0.064834
4.0857,-0.294317,-0.3438,-0.064748
4.0869,-0.294317,-0.1778,-0.064660
4.0882,-0.294317,-0.0102,-0.064569
4.0894,-0.172283,0.1577,-0.064476
4.0907,-0.172283,0.3223,-0.064384
4.0919,-0.172283,0.4866,-0.064290
4.0953,-0.172283,0.9255,-0.064029
4.0963,-0.172283,1.0450,-0.063956
4.0972,-0.172283,1.1558,-0.063887
4.0982,-0.172283,1.2638,-0.063819
4.0991,-0.062213,1.3685,-0.063751
4.1000,-0.062213,1.4701,-0.063685
4.1009,-0.062213,1.5679,-0.063620
4.1019,-0.062213,1.6671,-0.063553
4.1032,-0.062213,1.7877,-0.063469
4.1044,-0.062213,1.9014,-0.063388
4.1057,-0.062213,2.0046,-0.063311
4.1069,-0.062213,2.0997,-0.063238
4.1082,-0.062213,2.1854,-0.063170
4.1094,0.095713,2.2615,-0.063105
4.1107,0.095713,2.3277,-0.063046
4.1119,0.095713,2.3833,-0.062991
4.1132,0.095713,2.4283,-0.062942
4.1144,0.095713,2.4626,-0.062898
4.1157,0.095713,2.4858,-0.062860
4.1169,0.095713,2.4980,-0.062828
4.1182,0.095713,2.4991,-0.062802
4.1194,-0.119641,2.4890,-0.062782
4.1207,-0.119641,2.4679,-0.062768
4.1219,-0.119641,2.4357,-0.062761
4.1232,-0.119641,2.3927,-0.062760
4.1244,-0.119641,2.3390,-0.062765
4.1257,-0.119641,2.2750,-0.062777
4.1269,-0.119641,2.2008,-0.062795
4.1282,-0.119641,2.1168,-0.062818
4.1294,-0.222533,2.0233,-0.062849
4.1307,-0.222533,1.9207,-0.062885
4.1319,-0.222533,1.8096,-0.062926
4.1332,-0.222533,1.6907,-0.062974
4.1344,-0.222533,1.5640,-0.063027
4.1357,-0.222533,1.4305,-0.063084
4.1369,-0.222533,1.2905,-0.063147
4.1382,-0.222533,1.1448,-0.063215
4.1394,-0.222533,0.9940,-0.063286
4.1407,-0.112463,0.8388,-0.063362
4.1419,-0.112463,0.6798,-0.063441
4.1432,-0.112463,0.5178,-0.063524
4.1467,-0.112463,0.0532,-0.063770
4.1476,-0.112463,-0.0769,-0.063842
4.1486,-0.112463,-0.2009,-0.063911
4.1495,-0.112463,-0.3235,-0.063980
4.1504,0.040678,-0.4451,-0.064049
4.1513,0.040678,-0.5669,-0.064120
4.1523,0.040678,-0.6941,-0.064195
4.1534,0.040678,-0.8253,-0.064273
4.1544,0.040678,-0.9559,-0.064352
4.1557,0.040678,-1.1075,-0.064446
4.1569,0.040678,-1.2545,-0.064538
4.1582,0.040678,-1.3959,-0.064629
4.1594,0.040678,-1.5311,-0.064718
4.1607,-0.332602,-1.6596,-0.064805
4.1619,-0.332602,-1.7806,-0.064889
4.1632,-0.332602,-1.8937,-0.064969
4.1644,-0.332602,-1.9984,-0.065047
4.1657,-0.332602,-2.0941,-0.065120
4.1669,-0.332602,-2.1805,-0.065189
4.1682,-0.332602,-2.2573,-0.065254
4.1694,-0.332602,-2.3241,-0.065314
4.1707,-0.074178,-2.3803,-0.065369
4.1719,-0.074178,-2.4260,-0.065418
4.1732,-0.074178,-2.4608,-0.065462
4.1744,-0.074178,-2.4848,-0.065501
4.1757,-0.074178,-2.4976,-0.065533
4.1769,-0.074178,-2.4993,-0.065559
4.1782,-0.074178,-2.4899,-0.065580
4.1794,-0.074178,-2.4694,-0.065594
4.1807,0.059821,-2.4379,-0.065602
4.1819,0.059821,-2.3955,-0.065603
4.1832,0.059821,-2.3425,-0.065598
4.1844,0.059821,-2.2791,-0.065587
4.1857,0.059821,-2.2054,-0.065570
4.1869,0.059821,-2.1220,-0.065546
4.1882,0.059821,-2.0290,-0.065516
4.1894,0.059821,-1.9268,-0.065480
4.1907,0.157926,-1.8162,-0.065439
4.1919,0.157926,-1.6979,-0.065392
4.1932,0.157926,-1.5718,-0.065340
4.1944,0.157926,-1.4386,-0.065282
4.1983,0.157926,-0.9804,-0.065070
4.1993,0.157926,-0.8577,-0.065010
4.2002,0.157926,-0.7407,-0.064952
4.2012,0.217747,-0.6224,-0.064892
4.2021,0.217747,-0.5027,-0.064831
4.2030,0.217747,-0.3819,-0.064768
4.2039,0.217747,-0.2598,-0.064704
4.2049,0.217747,-0.1371,-0.064638
4.2058,0.217747,-0.0140,-0.064571
4.2069,0.217747,0.1363,-0.064488
4.2082,0.217747,0.3023,-0.064395
4.2094,0.217747,0.4672,-0.064301
4.2107,-0.177069,0.6300,-0.064206
4.2119,-0.177069,0.7900,-0.064111
4.2132,-0.177069,0.9464,-0.064016
4.2144,-0.177069,1.0987,-0.063923
4.2157,-0.177069,1.2461,-0.063830
4.2169,-0.177069,1.3879,-0.063739
4.2182,-0.177069,1.5235,-0.063650
4.2194,-0.177069,1.6524,-0.063563
4.2207,-0.177069,1.7738,-0.063479
4.2219,-0.332602,1.8874,-0.063398
4.2232,-0.332602,1.9925,-0.063321
4.2244,-0.332602,2.0888,-0.063247
4.2257,-0.332602,2.1758,-0.063178
4.2269,-0.332602,2.2531,-0.063113
4.2282,-0.332602,2.3203,-0.063052
4.2294,-0.332602,2.3772,-0.062997
4.2307,-0.332602,2.4237,-0.062947
4.2319,-0.009571,2.4591,-0.062903
4.2332,-0.009571,2.4837,-0.062864
4.2344,-0.009571,2.4972,-0.062832
4.2357,-0.009571,2.4995,-0.062805
4.2369,-0.009571,2.4908,-0.062784
4.2382,-0.009571,2.4709,-0.062770
4.2394,-0.009571,2.4401,-0.062761
4.2407,-0.009571,2.3983,-0.062760
4.2419,-0.167498,2.3459,-0.062764
4.2432,-0.167498,2.2830,-0.062775
4.2444,-0.167498,2.2100,-0.062792
4.2457,-0.167498,2.1271,-0.062815
4.2469,-0.167498,2.0347,-0.062845
4.2496,-0.167498,1.8030,-0.062929
4.2506,-0.167498,1.7139,-0.062964
4.2515,-0.157926,1.6219,-0.063002
4.2524,-0.157926,1.5264,-0.063043
4.2533,-0.157926,1.4270,-0.063086
4.2544,-0.157926,1.3072,-0.063140
4.2557,-0.157926,1.1624,-0.063206
4.2569,-0.157926,1.0120,-0.063278
4.2582,-0.157926,0.8573,-0.063353
4.2594,-0.157926,0.6987,-0.063432
4.2607,-0.157926,0.5370,-0.063514
4.2619,0.181855,0.3730,-0.063599
4.2632,0.181855,0.2072,-0.063687
4.2644,0.181855,0.0405,-0.063777
4.2657,0.181855,-0.1263,-0.063869
4.2669,0.181855,-0.2926,-0.063962
4.2682,0.181855,-0.4576,-0.064057
4.2694,0.181855,-0.6205,-0.064151
4.2707,0.181855,-0.7807,-0.064246
4.2719,-0.251246,-0.9374,-0.064341
4.2732,-0.251246,-1.0899,-0.064435
4.2744,-0.251246,-1.2376,-0.064527
4.2757,-0.251246,-1.3797,-0.064619
4.2769,-0.251246,-1.5157,-0.064708
4.2782,-0.251246,-1.6449,-0.064795
4.2794,-0.251246,-1.7669,-0.064879
4.2807,-0.251246,-1.8809,-0.064960
4.2819,-0.236889,-1.9866,-0.065038
4.2832,-0.236889,-2.0834,-0.065112
4.2844,-0.236889,-2.1710,-0.065181
4.2857,-0.236889,-2.2488,-0.065247
4.2869,-0.236889,-2.3167,-0.065307
4.2882,-0.236889,-2.3742,-0.065362
4.2894,-0.236889,-2.4211,-0.065413
4.2907,-0.236889,-2.4575,-0.065458
4.2919,-0.083749,-2.4825,-0.065496
4.2932,-0.083749,-2.4967,-0.065530
4.2944,-0.083749,-2.4997,-0.065557
4.2957,-0.083749,-2.4916,-0.065578
4.2969,-0.083749,-2.4724,-0.065593
4.3004,-0.083749,-2.3597,-0.065600
4.3014,-0.083749,-2.3137,-0.065594
4.3023,-0.035892,-2.2640,-0.065584
4.3032,-0.035892,-2.2087,-0.065570
4.3042,-0.035892,-2.1486,-0.065554
4.3051,-0.035892,-2.0829,-0.065534
4.3060,-0.035892,-2.0122,-0.065510
4.3069,-0.035892,-1.9368,-0.065484
4.3082,-0.035892,-1.8299,-0.065444
4.3094,-0.035892,-1.7123,-0.065398
4.3107,-0.035892,-1.5870,-0.065346
4.3119,-0.035892,-1.4546,-0.065289
4.3132,0.267996,-1.3157,-0.065227
4.3144,0.267996,-1.1709,-0.065160
4.3157,0.267996,-1.0210,-0.065089
4.3169,0.267996,-0.8665,-0.065014
4.3182,0.267996,-0.7081,-0.064936
4.3194,0.267996,-0.5466,-0.064854
4.3207,0.267996,-0.3827,-0.064769
4.3219,0.267996,-0.2170,-0.064681
4.3232,0.086142,-0.0504,-0.064591
4.3244,0.086142,0.1166,-0.064499
4.3257,0.086142,0.2828,-0.064406
4.3269,0.086142,0.4479,-0.064312
4.3282,0.086142,0.6110,-0.064217
4.3294,0.086142,0.7713,-0.064122
4.3307,0.086142,0.9284,-0.064027
4.3319,0.086142,1.0812,-0.063934
4.3332,-0.083749,1.2290,-0.063841
4.3344,-0.083749,1.3715,-0.063749
4.3357,-0.083749,1.5078,-0.063660
4.3369,-0.083749,1.6374,-0.063573
4.3382,-0.083749,1.7599,-0.063489
4.3394,-0.083749,1.8744,-0.063407
4.3407,-0.083749,1.9807,-0.063329
4.3419,-0.083749,2.0780,-0.063255
4.3432,-0.287139,2.1661,-0.063185
4.3444,-0.287139,2.2445,-0.063120
4.3457,-0.287139,2.3130,-0.063059
4.3469,-0.287139,2.3711,-0.063003
4.3482,-0.287139,2.4187,-0.062953
4.3515,-0.287139,2.4923,-0.062846
4.3524,-0.287139,2.4991,-0.062823
4.3534,0.090927,2.4994,-0.062804
4.3543,0.090927,2.4936,-0.062788
4.3552,0.090927,2.4818,-0.062776
4.3561,0.090927,2.4639,-0.062767
4.3570,0.090927,2.4401,-0.062761
4.3582,0.090927,2.4038,-0.062760
4.3594,0.090927,2.3526,-0.062763
4.3607,0.090927,2.2909,-0.062773
4.3619,0.090927,2.2191,-0.062790
4.3632,-0.339781,2.1374,-0.062812
4.3644,-0.339781,2.0461,-0.062841
4.3657,-0.339781,1.9457,-0.062876
4.3669,-0.339781,1.8367,-0.062916
4.3682,-0.339781,1.7194,-0.062962
4.3694,-0.339781,1.5945,-0.063014
4.3707,-0.339781,1.4625,-0.063070
4.3719,-0.339781,1.3240,-0.063132
4.3732,-0.339781,1.1796,-0.063198
4.3744,-0.112463,1.0300,-0.063269
4.3757,-0.112463,0.8757,-0.063344
4.3769,-0.112463,0.7175,-0.063422
4.3782,-0.112463,0.5562,-0.063504
4.3794,-0.112463,0.3922,-0.063589
4.3807,-0.112463,0.2268,-0.063677
4.3819,-0.112463,0.0602,-0.063767
4.3832,-0.112463,-0.1067,-0.063858
4.3844,0.071785,-0.2731,-0.063951
4.3857,0.071785,-0.4382,-0.064045
4.3869,0.071785,-0.6015,-0.064140
4.3882,0.071785,-0.7619,-0.064235
4.3894,0.071785,-0.9190,-0.064330
4.3907,0.071785,-1.0721,-0.064424
4.3919,0.071785,-1.2205,-0.064517
4.3932,0.071785,-1.3633,-0.064608
4.3944,-0.236889,-1.5001,-0.064698
4.3957,-0.236889,-1.6301,-0.064785
4.3969,-0.236889,-1.7529,-0.064869
4.3982,-0.236889,-1.8680,-0.064951
4.3994,-0.236889,-1.9746,-0.065029
4.4035,-0.236889,-2.2586,-0.065255
4.4045,-0.445065,-2.3135,-0.065304
4.4054,-0.445065,-2.3574,-0.065346
4.4063,-0.445065,-2.3955,-0.065385
4.4073,-0.445065,-2.4279,-0.065420
4.4082,-0.445065,-2.4542,-0.065453
4.4091,-0.445065,-2.4747,-0.065483
4.4100,-0.445065,-2.4891,-0.065510
4.4109,-0.445065,-2.4976,-0.065533
4.4119,-0.445065,-2.4999,-0.065554
4.4132,-0.445065,-2.4931,-0.065576
4.4144,0.296710,-2.4752,-0.065591
4.4157,0.296710,-2.4463,-0.065600
4.4169,0.296710,-2.4065,-0.065603
4.4182,0.296710,-2.3559,-0.065600
4.4194,0.296710,-2.2948,-0.065590
4.4207,0.296710,-2.2236,-0.065574
4.4219,0.296710,-2.1424,-0.065552
4.4232,0.296710,-2.0517,-0.065524
4.4244,-0.093320,-1.9519,-0.065489
4.4257,-0.093320,-1.8433,-0.065449
4.4269,-0.093320,-1.7265,-0.065404
4.4282,-0.093320,-1.6021,-0.065352
4.4294,-0.093320,-1.4705,-0.065296
4.4307,-0.093320,-1.3323,-0.065235
4.4319,-0.093320,-1.1880,-0.065168
4.4332,-0.093320,-1.0389,-0.065098
4.4344,0.114855,-0.8848,-0.065023
4.4357,0.114855,-0.7269,-0.064945
4.4369,0.114855,-0.5657,-0.064863
4.4382,0.114855,-0.4020,-0.064779
4.4394,0.114855,-0.2364,-0.064691
4.4407,0.114855,-0.0701,-0.064602
4.4419,0.114855,0.0970,-0.064510
4.4432,0.114855,0.2634,-0.064417
4.4444,0.045464,0.4286,-0.064323
4.4457,0.045464,0.5919,-0.064228
4.4469,0.045464,0.7527,-0.064133
4.4482,0.045464,0.9100,-0.064039
4.4494,0.045464,1.0633,-0.063945
4.4507,0.045464,1.2119,-0.063852
4.4539,0.045464,1.5710,-0.063618
4.4549,0.203390,1.6685,-0.063552
4.4558,0.203390,1.7583,-0.063490
4.4567,0.203390,1.8437,-0.063429
4.4576,0.203390,1.9245,-0.063371
4.4585,0.203390,2.0007,-0.063314
4.4595,0.203390,2.0720,-0.063260
4.4607,0.203390,2.1563,-0.063193
4.4619,0.203390,2.2359,-0.063127
4.4632,0.203390,2.3054,-0.063066
4.4644,0.203390,2.3648,-0.063010
4.4657,-0.368495,2.4136,-0.062959
4.4669,-0.368495,2.4517,-0.062913
4.4682,-0.368495,2.4789,-0.062873
4.4694,-0.368495,2.4950,-0.062839
4.4707,-0.368495,2.5000,-0.062811
4.4719,-0.368495,2.4938,-0.062788
4.4732,-0.368495,2.4766,-0.062772
4.4744,-0.368495,2.4483,-0.062763
4.4757,-0.071785,2.4091,-0.062760
4.4769,-0.071785,2.3592,-0.062763
4.4782,-0.071785,2.2988,-0.062772
4.4794,-0.071785,2.2280,-0.062788
4.4807,-0.071785,2.1475,-0.062809
4.4819,-0.071785,2.0573,-0.062837
4.4832,-0.071785,1.9580,-0.062871
4.4844,-0.071785,1.8499,-0.062911
4.4857,-0.241675,1.7336,-0.062956
4.4869,-0.241675,1.6096,-0.063007
4.4882,-0.241675,1.4784,-0.063063
4.4894,-0.241675,1.3406,-0.063125
4.4907,-0.241675,1.1969,-0.063190
4.4919,-0.241675,1.0478,-0.063261
4.4932,-0.241675,0.8936,-0.063335
4.4944,-0.241675,0.7363,-0.063413
4.4957,-0.052642,0.5752,-0.063494
4.4969,-0.052642,0.4117,-0.063579
4.4982,-0.052642,0.2463,-0.063666
4.4994,-0.052642,0.0798,-0.063756
4.5007,-0.052642,-0.0871,-0.063847
4.5019,-0.052642,-0.2536,-0.063940
4.5054,-0.165105,-0.7062,-0.064202
4.5063,-0.165105,-0.8275,-0.064274
4.5072,-0.165105,-0.9430,-0.064344
4.5082,-0.165105,-1.0560,-0.064414
4.5091,-0.165105,-1.1663,-0.064482
4.5100,-0.165105,-1.2736,-0.064550
4.5109,-0.165105,-1.3780,-0.064618
4.5119,-0.165105,-1.4843,-0.064687
4.5132,-0.165105,-1.6152,-0.064775
4.5144,-0.165105,-1.7389,-0.064860
4.5157,0.000000,-1.8548,-0.064941
4.5169,0.000000,-1.9625,-0.065020
4.5182,0.000000,-2.0614,-0.065095
4.5194,0.000000,-2.1513,-0.065165
4.5207,0.000000,-2.2314,-0.065232
4.5219,0.000000,-2.3016,-0.065293
4.5232,0.000000,-2.3616,-0.065350
4.5244,0.000000,-2.4111,-0.065401
4.5257,-0.157926,-2.4498,-0.065447
4.5269,-0.157926,-2.4776,-0.065488
4.5282,-0.157926,-2.4943,-0.065522
4.5294,-0.157926,-2.5000,-0.065551
4.5307,-0.157926,-2.4945,-0.065573
4.5319,-0.157926,-2.4779,-0.065590
4.5332,-0.157926,-2.4503,-0.065600
4.5344,-0.157926,-2.4117,-0.065603
4.5357,-0.157926,-2.3624,-0.065601
4.5369,-0.117248,-2.3026,-0.065592
4.5382,-0.117248,-2.2325,-0.065576
4.5394,-0.117248,-2.1524,-0.065555
4.5407,-0.117248,-2.0630,-0.065527
4.5419,-0.117248,-1.9642,-0.065494
4.5432,-0.117248,-1.8566,-0.065454
4.5444,-0.117248,-1.7406,-0.065409
4.5457,-0.117248,-1.6171,-0.065359
4.5469,0.110070,-1.4863,-0.065303
4.5482,0.110070,-1.3489,-0.065242
4.5494,0.110070,-1.2055,-0.065177
4.5507,0.110070,-1.0567,-0.065107
4.5519,0.110070,-0.9031,-0.065032
4.5536,0.110070,-0.6895,-0.064926
4.5567,-0.002393,-0.2790,-0.064714
4.5577,-0.002393,-0.1528,-0.064646
4.5586,-0.002393,-0.0295,-0.064580
4.5595,-0.002393,0.0938,-0.064512
4.5604,-0.002393,0.2163,-0.064444
4.5614,-0.002393,0.3385,-0.064374
4.5623,-0.002393,0.4600,-0.064305
4.5632,-0.002393,0.5805,-0.064235
4.5644,-0.002393,0.7340,-0.064144
4.5657,-0.002393,0.8917,-0.064050
4.5669,0.117248,1.0455,-0.063956
4.5682,0.117248,1.1947,-0.063862
4.5694,0.117248,1.3385,-0.063771
4.5707,0.117248,1.4764,-0.063681
4.5719,0.117248,1.6077,-0.063593
4.5732,0.117248,1.7318,-0.063508
4.5744,0.117248,1.8482,-0.063426
4.5757,0.117248,1.9564,-0.063347
