# VSS hardware run — 2026-04-20T12:59:15
# mu=0.001  mu_omega=0.0  control_fs=800.0  log_hz=100.0
# cancel_dur=240.0s  actual_dur=240.01s  n_samples=24001
# F_init_hz=[8.499999966281907]  max_amp_per_tone=9.0mm  max_total_amp=60.0mm
# dir_invert=True  simulate=False
# NOTE: C_mm, S_mm, f_hz, A_mm are tone 1 only
t_s,e_m_s2,C_mm,S_mm,f_hz,A_mm
116.089189,-0.267996,1.870196,-1.579202,8.491569,2.447757
116.103342,-0.131605,1.871795,-1.580738,8.491569,2.449969
116.110861,0.122034,1.872566,-1.580937,8.491569,2.450686
116.119189,0.122034,1.871661,-1.581272,8.491569,2.450211
116.129188,-0.258425,1.872648,-1.579918,8.491569,2.450092
116.139192,-0.370888,1.873040,-1.577122,8.491569,2.448590
116.153173,-0.009571,1.873285,-1.577589,8.491569,2.449079
116.160694,-0.009571,1.873225,-1.577543,8.491569,2.449003
116.169190,0.308674,1.875649,-1.577833,8.491569,2.451044
116.179189,-0.162712,1.874935,-1.578266,8.491569,2.450777
116.189191,0.074178,1.874930,-1.578112,8.491569,2.450673
116.205186,-0.181855,1.874881,-1.579479,8.491569,2.451516
116.212740,-0.157926,1.875484,-1.580759,8.491569,2.452802
116.220303,-0.157926,1.876520,-1.581456,8.491569,2.454044
116.229190,-0.208176,1.878066,-1.581528,8.491569,2.455272
116.239189,-0.428315,1.880655,-1.580100,8.491569,2.456335
116.256959,-0.004786,1.881300,-1.579406,8.491569,2.456382
116.264537,-0.064606,1.881281,-1.579250,8.491569,2.456267
116.272074,-0.064606,1.881034,-1.578803,8.491569,2.455791
116.279596,0.193819,1.882168,-1.579402,8.491569,2.457045
116.289189,-0.033500,1.882575,-1.579515,8.491569,2.457429
116.299191,-0.007178,1.882452,-1.579572,8.491569,2.457372
116.313183,-0.100499,1.882190,-1.580126,8.491569,2.457527
116.320709,-0.189033,1.882235,-1.581620,8.491569,2.458522
116.329190,-0.150748,1.882916,-1.582733,8.491569,2.459760
116.339189,-0.114855,1.883842,-1.583229,8.491569,2.460787
116.349191,-0.337388,1.885620,-1.583004,8.491569,2.462004
116.363892,-0.315853,1.887767,-1.581569,8.491569,2.462727
116.371457,-0.241675,1.888587,-1.579843,8.491569,2.462248
116.379190,0.189033,1.888820,-1.580045,8.491569,2.462557
116.389190,0.129212,1.889529,-1.581086,8.491569,2.463768
116.399189,-0.052642,1.889767,-1.581296,8.491569,2.464085
116.414661,-0.263210,1.888541,-1.581556,8.491569,2.463312
116.422208,-0.052642,1.888210,-1.581809,8.491569,2.463221
116.429747,-0.217747,1.887824,-1.582983,8.491569,2.463679
116.439189,0.009571,1.887869,-1.584039,8.491569,2.464392
116.449189,-0.045464,1.887945,-1.584089,8.491569,2.464482
116.463840,-0.263210,1.888923,-1.584335,8.491569,2.465390
116.471387,-0.471386,1.892174,-1.583662,8.491569,2.467450
116.479190,-0.258425,1.894587,-1.581715,8.491569,2.468053
116.489189,-0.031107,1.895132,-1.580451,8.491569,2.467661
116.499189,0.126820,1.895206,-1.580500,8.491569,2.467749
116.514067,0.351745,1.896248,-1.581503,8.491569,2.469192
116.521740,-0.016750,1.897110,-1.581956,8.491569,2.470144
116.529353,-0.267996,1.896290,-1.582284,8.491569,2.469724
116.539189,-0.133998,1.894923,-1.583542,8.491569,2.469481
116.549189,-0.179462,1.894640,-1.584655,8.491569,2.469978
116.559182,0.095713,1.894768,-1.585533,8.491569,2.470640
116.572657,-0.227318,1.895695,-1.586250,8.491569,2.471810
116.580194,-0.354138,1.897822,-1.586694,8.491569,2.473727
116.589197,-0.356531,1.900500,-1.585869,8.491569,2.475253
116.599188,-0.272782,1.902357,-1.583858,8.491569,2.475393
116.609189,0.136391,1.902808,-1.582155,8.491569,2.474650
116.624432,0.167498,1.903232,-1.583378,8.491569,2.475758
116.631958,0.160319,1.904214,-1.584224,8.491569,2.477054
116.639477,-0.141177,1.905161,-1.584463,8.491569,2.477935
116.649188,-0.181855,1.904082,-1.584877,8.491569,2.477370
116.659188,-0.181855,1.903179,-1.585996,8.491569,2.477392
116.676264,-0.090927,1.902905,-1.587232,8.491569,2.477974
116.683907,0.011964,1.902937,-1.587446,8.491569,2.478135
116.691428,-0.114855,1.903090,-1.587498,8.491569,2.478286
116.699190,-0.114855,1.903992,-1.587603,8.491569,2.479046
116.709190,-0.447458,1.907226,-1.586167,8.491569,2.480612
116.724725,-0.220140,1.908622,-1.584365,8.491569,2.480534
116.732341,0.205783,1.908874,-1.583902,8.491569,2.480433
116.739869,0.205783,1.909578,-1.585369,8.491569,2.481911
116.749193,0.313460,1.911639,-1.586747,8.491569,2.484377
116.759188,0.031107,1.912155,-1.586841,8.491569,2.484834
116.773782,-0.138784,1.910846,-1.587522,8.491569,2.484262
116.781329,-0.215354,1.910239,-1.588524,8.491569,2.484436
116.789189,-0.215354,1.910195,-1.590226,8.491569,2.485491
116.799189,0.031107,1.910142,-1.590249,8.491569,2.485464
116.809190,-0.088534,1.910659,-1.590520,8.491569,2.486036
116.823754,-0.552742,1.912869,-1.590327,8.491569,2.487611
116.831286,-0.552742,1.916624,-1.588090,8.491569,2.489072
116.839191,-0.196211,1.917368,-1.586729,8.491569,2.488777
116.849189,-0.016750,1.917423,-1.586243,8.491569,2.488509
116.859189,0.272782,1.918374,-1.587522,8.491569,2.490057
116.874527,-0.191426,1.919428,-1.588264,8.491569,2.491343
116.882077,-0.191426,1.917918,-1.588360,8.491569,2.490240
116.889597,-0.289532,1.916024,-1.589647,8.491569,2.489604
116.899189,-0.500100,1.914698,-1.592706,8.491569,2.490539
116.909189,0.002393,1.914586,-1.594188,8.491569,2.491401
116.926261,0.078963,1.914206,-1.593749,8.491569,2.490827
116.933868,-0.519243,1.914222,-1.593605,8.491569,2.490748
116.941400,-0.519243,1.918297,-1.593101,8.491569,2.493558
116.949190,-0.296710,1.920554,-1.591473,8.491569,2.494256
116.959189,-0.246461,1.921357,-1.589535,8.491569,2.493639
116.969649,0.136391,1.921537,-1.589454,8.491569,2.493726
116.984058,-0.007178,1.921501,-1.589410,8.491569,2.493670
116.991666,0.390030,1.924397,-1.590470,8.491569,2.496578
116.999224,-0.325424,1.924010,-1.590904,8.491569,2.496555
117.009192,-0.220140,1.922346,-1.592277,8.480946,2.496149
117.019191,-0.401994,1.921659,-1.594641,8.480946,2.497129
117.033848,0.102891,1.921478,-1.594351,8.480946,2.496804
117.041384,0.035892,1.921253,-1.594083,8.480946,2.496460
117.049190,-0.236889,1.922055,-1.594175,8.480946,2.497136
117.059189,-0.363709,1.924224,-1.593582,8.480946,2.498428
117.069190,-0.299103,1.926171,-1.591733,8.480946,2.498749
117.083393,-0.078963,1.926533,-1.590737,8.480946,2.498394
117.090910,0.071785,1.926662,-1.590984,8.480946,2.498651
117.099189,0.327817,1.927700,-1.591816,8.480946,2.499981
117.109189,0.009571,1.929268,-1.592359,8.480946,2.501536
117.119189,-0.277567,1.928570,-1.592720,8.480946,2.501228
117.133367,-0.507278,1.926399,-1.595250,8.480946,2.501167
117.140908,-0.205783,1.925726,-1.597681,8.480946,2.502201
117.149189,0.148355,1.925889,-1.598611,8.480946,2.502919
117.159189,-0.047856,1.925345,-1.598035,8.480946,2.502133
117.169192,-0.299103,1.926219,-1.598095,8.480946,2.502844
117.185115,-0.148355,1.927908,-1.597563,8.480946,2.503805
117.192677,-0.224925,1.928918,-1.596286,8.480946,2.503768
117.200237,-0.052642,1.929199,-1.595045,8.480946,2.503193
117.209190,0.370888,1.929288,-1.595005,8.480946,2.503236
117.219191,0.179462,1.931431,-1.596723,8.480946,2.505983
117.234482,-0.236889,1.931592,-1.596952,8.480946,2.506253
117.242048,-0.452243,1.929134,-1.598133,8.480946,2.505112
117.249608,-0.220140,1.927215,-1.600596,8.480946,2.505208
117.259189,-0.095713,1.927026,-1.602205,8.480946,2.506091
117.269190,-0.062213,1.927324,-1.602866,8.480946,2.506742
117.285578,-0.021535,1.927654,-1.603113,8.480946,2.507154
117.293177,-0.323031,1.929324,-1.603083,8.480946,2.508418
117.300712,-0.299103,1.931573,-1.601975,8.480946,2.509442
117.309189,-0.299103,1.932862,-1.599992,8.480946,2.509169
117.319189,-0.208176,1.932934,-1.598347,8.480946,2.508176
117.334505,0.217747,1.934065,-1.600523,8.480946,2.510434
117.343823,0.071785,1.935001,-1.601186,8.480946,2.511578
117.351365,-0.239282,1.934957,-1.601309,8.480946,2.511623
117.359190,-0.239282,1.933313,-1.602244,8.480946,2.510953
117.369190,-0.339781,1.931976,-1.604574,8.480946,2.511412
117.379535,-0.263210,1.931984,-1.606730,8.480946,2.512796
117.392949,-0.043071,1.932130,-1.606957,8.480946,2.513053
117.400476,-0.043071,1.932430,-1.607118,8.480946,2.513387
117.409189,-0.224925,1.934207,-1.607047,8.480946,2.514708
117.419189,-0.354138,1.936438,-1.605573,8.480946,2.515484
117.429189,-0.203390,1.937257,-1.604020,8.480946,2.515123
117.442800,0.303888,1.937439,-1.604072,8.480946,2.515297
117.450345,0.303888,1.938797,-1.606054,8.480946,2.517607
117.459189,0.282353,1.940837,-1.607013,8.480946,2.519789
117.469188,-0.229711,1.940047,-1.607293,8.480946,2.519359
117.479192,-0.294317,1.938281,-1.608607,8.480946,2.518839
117.492926,0.064606,1.937326,-1.610621,8.480946,2.519391
117.500466,0.064606,1.937263,-1.610114,8.480946,2.519019
117.509190,-0.069392,1.937480,-1.610309,8.480946,2.519310
117.519189,-0.052642,1.937894,-1.610482,8.480946,2.519739
117.529190,-0.418744,1.940436,-1.609948,8.480946,2.521354
117.543083,-0.236889,1.942210,-1.608595,8.480946,2.521856
117.550621,-0.363709,1.943206,-1.605897,8.480946,2.520904
117.559189,0.263210,1.943603,-1.606692,8.480946,2.521716
117.569189,0.315853,1.945153,-1.608448,8.480946,2.524030
117.579190,0.059821,1.946277,-1.608963,8.480946,2.525223
117.594977,-0.155533,1.945258,-1.609302,8.480946,2.524655
117.602500,-0.155533,1.944350,-1.610131,8.480946,2.524483
117.610033,-0.318245,1.943693,-1.612396,8.480946,2.525423
117.619189,0.028714,1.943780,-1.613552,8.480946,2.526229
117.629189,0.004786,1.943697,-1.613448,8.480946,2.526098
117.646834,-0.464208,1.945102,-1.613608,8.480946,2.527282
117.654373,-0.464208,1.948647,-1.612656,8.480946,2.529404
117.661899,-0.162712,1.949547,-1.611737,8.480946,2.529512
117.669425,0.007178,1.949736,-1.611325,8.480946,2.529395
117.679189,0.248854,1.950149,-1.612258,8.480946,2.530308
117.696218,-0.174676,1.951070,-1.613280,8.480946,2.531669
117.703749,-0.174676,1.949721,-1.612986,8.480946,2.530442
117.711283,-0.270389,1.947880,-1.613632,8.480946,2.529436
117.719190,-0.356531,1.946281,-1.615526,8.480946,2.529413
117.729189,-0.155533,1.945769,-1.617694,8.480946,2.530405
117.745827,0.124427,1.945775,-1.618120,8.480946,2.530682
117.753644,-0.114855,1.946474,-1.618700,8.480946,2.531590
117.761173,-0.394816,1.948762,-1.618926,8.480946,2.533494
117.769190,-0.198604,1.951164,-1.618088,8.480946,2.534808
117.779188,-0.148355,1.952087,-1.616942,8.480946,2.534787
117.789191,0.215354,1.952291,-1.616504,8.480946,2.534664
117.802677,0.136391,1.952744,-1.617651,8.480946,2.535745
117.810203,0.023928,1.953218,-1.618076,8.480946,2.536381
117.819190,-0.122034,1.953116,-1.618123,8.480946,2.536333
117.829188,-0.275175,1.951991,-1.618705,8.480946,2.535838
117.839191,-0.370888,1.950671,-1.620666,8.480946,2.536075
117.853171,0.251246,1.950483,-1.619882,8.480946,2.535429
117.860723,-0.179462,1.950360,-1.619147,8.480946,2.534865
117.869190,-0.260818,1.951623,-1.619953,8.480946,2.536351
117.879189,-0.284746,1.953706,-1.620047,8.480946,2.538015
117.889189,-0.339781,1.955739,-1.618961,8.480946,2.538888
117.903550,-0.129212,1.956691,-1.617617,8.480946,2.538765
117.911097,0.370888,1.956931,-1.618077,8.480946,2.539242
117.919189,0.332602,1.958344,-1.620604,8.480946,2.541942
117.929189,0.332602,1.960619,-1.621923,8.480946,2.544536
117.939190,-0.244068,1.958690,-1.621938,8.480946,2.543059
117.954561,-0.222533,1.956927,-1.622953,8.480946,2.542349
117.962084,-0.315853,1.955997,-1.624764,8.480946,2.542790
117.969605,-0.315853,1.956086,-1.627260,8.480946,2.544454
117.979190,0.000000,1.956086,-1.627260,8.480946,2.544454
117.989189,-0.138784,1.957065,-1.627757,8.480946,2.545524
118.005603,-0.193819,1.959004,-1.627688,8.530946,2.546971
118.013277,-0.196211,1.960274,-1.626819,8.530946,2.547394
118.020828,0.239282,1.960842,-1.625839,8.530946,2.547205
118.029189,0.239282,1.961031,-1.627722,8.530946,2.548553
118.039189,0.284746,1.962351,-1.629491,8.530946,2.550698
118.056813,-0.318245,1.962227,-1.629659,8.530946,2.550710
118.064358,-0.267996,1.959928,-1.629950,8.530946,2.549128
118.071901,-0.390030,1.958197,-1.631367,8.530946,2.548704
118.079428,-0.390030,1.957106,-1.634252,8.530946,2.549715
118.089190,-0.045464,1.957151,-1.635294,8.530946,2.550417
118.105037,-0.217747,1.957243,-1.635361,8.530946,2.550530
118.112602,-0.294317,1.958951,-1.635916,8.530946,2.552197
118.120121,-0.294317,1.961226,-1.635427,8.530946,2.553630
118.129189,-0.299103,1.962951,-1.633823,8.530946,2.553929
118.139189,-0.023928,1.963262,-1.633156,8.530946,2.553742
118.149190,0.301496,1.963819,-1.634816,8.530946,2.555232
118.160691,0.480957,1.966507,-1.637506,8.530946,2.559018
118.169189,-0.325424,1.965465,-1.637572,8.530946,2.558260
118.179189,-0.227318,1.963449,-1.638115,8.530946,2.557059
118.189189,-0.466600,1.961507,-1.640381,8.530946,2.557022
118.199190,-0.179462,1.960889,-1.642567,8.530946,2.557951
118.213510,-0.351745,1.961774,-1.645204,8.530946,2.560323
118.221031,0.122034,1.961043,-1.644574,8.530946,2.559358
118.229191,-0.224925,1.961815,-1.644535,8.530946,2.559924
118.239189,-0.110070,1.962967,-1.644161,8.530946,2.560567
118.249190,-0.279960,1.963858,-1.642900,8.530946,2.560441
118.264421,0.241675,1.963785,-1.644307,8.530946,2.561288
118.271959,0.203390,1.964409,-1.645789,8.530946,2.562718
118.279481,0.179462,1.965582,-1.646668,8.530946,2.564181
118.289188,-0.045464,1.966097,-1.646840,8.530946,2.564687
118.299190,-0.344566,1.964766,-1.647635,8.530946,2.564178
118.314725,-0.777667,1.961919,-1.652109,8.530946,2.564876
118.322312,-0.196211,1.961821,-1.653657,8.530946,2.565798
118.329849,0.399601,1.960919,-1.652546,8.530946,2.564393
118.339194,-0.167498,1.959814,-1.651516,8.530946,2.562884
118.349191,-0.236889,1.961343,-1.651521,8.530946,2.564057
118.365508,-0.440279,1.963807,-1.650026,8.530946,2.564981
118.373033,-0.038285,1.963959,-1.649764,8.530946,2.564928
118.380547,0.110070,1.964038,-1.650196,8.530946,2.565266
118.389190,0.464208,1.965186,-1.651740,8.530946,2.567139
118.399191,0.035892,1.967210,-1.653056,8.530946,2.569535
118.415091,-0.215354,1.966759,-1.653203,8.530946,2.569284
118.422653,-0.528814,1.963566,-1.655402,8.530946,2.568258
118.430193,-0.337388,1.961984,-1.658441,8.530946,2.569009
118.439189,-0.035892,1.962042,-1.660520,8.530946,2.570396
118.449189,0.055035,1.962074,-1.660627,8.530946,2.570489
118.465731,-0.232104,1.962236,-1.660573,8.530946,2.570579
118.473339,-0.148355,1.963567,-1.660443,8.530946,2.571511
118.480920,-0.385244,1.965158,-1.659052,8.530946,2.571827
118.489189,-0.045464,1.966228,-1.656555,8.530946,2.571036
118.499189,0.382852,1.966335,-1.656595,8.530946,2.571144
118.514420,0.217747,1.968018,-1.658712,8.530946,2.573795
118.522275,-0.145962,1.968222,-1.658989,8.530946,2.574129
118.529904,-0.296710,1.966812,-1.659332,8.530946,2.573273
118.539189,-0.478565,1.964966,-1.661052,8.530946,2.572973
118.549190,-0.253639,1.963858,-1.664441,8.530946,2.574316
118.559613,0.002393,1.964209,-1.666163,8.530946,2.575697
118.572297,0.059821,1.964016,-1.666008,8.530946,2.575449
118.579818,-0.239282,1.963858,-1.665893,8.530946,2.575255
118.589189,-0.239282,1.965680,-1.665385,8.530946,2.576316
118.599189,-0.105284,1.966255,-1.664784,8.530946,2.576367
118.609189,-0.303888,1.966796,-1.662443,8.530946,2.575267
118.624049,0.177069,1.967238,-1.663890,8.530946,2.576539
118.631571,0.174676,1.968281,-1.664816,8.530946,2.577934
118.639190,0.174676,1.969637,-1.665077,8.530946,2.579138
118.649189,-0.217747,1.968408,-1.665617,8.530946,2.578548
118.659190,-0.526421,1.966010,-1.668645,8.530946,2.578676
118.674266,-0.110070,1.965615,-1.670300,8.530946,2.579447
118.681935,0.009571,1.965871,-1.671010,8.530946,2.580101
118.689506,0.009571,1.965811,-1.670964,8.530946,2.580026
118.699189,-0.203390,1.967209,-1.671076,8.530946,2.581163
118.709190,-0.035892,1.967632,-1.670929,8.530946,2.581391
118.725168,-0.126820,1.968630,-1.669606,8.530946,2.581296
118.732710,0.311067,1.968776,-1.669039,8.530946,2.581041
118.740241,0.311067,1.969864,-1.671245,8.530946,2.583297
118.749192,0.229711,1.971442,-1.672294,8.530946,2.585179
118.759189,-0.126820,1.971132,-1.672424,8.530946,2.585027
118.769191,-0.189033,1.969937,-1.673098,8.530946,2.584552
118.784650,-0.114855,1.968682,-1.675053,8.530946,2.584862
118.792200,-0.114855,1.968679,-1.675961,8.530946,2.585448
118.799725,-0.021535,1.968766,-1.676107,8.530946,2.585609
118.809188,-0.198604,1.969726,-1.676534,8.530946,2.586617
118.819190,-0.311067,1.971850,-1.676406,8.530946,2.588152
118.836608,-0.277567,1.973247,-1.675557,8.530946,2.588667
118.844392,0.229711,1.974115,-1.674089,8.530946,2.588379
118.851954,0.229711,1.974244,-1.675900,8.530946,2.589649
118.859482,0.267996,1.975439,-1.677605,8.530946,2.591663
118.869189,0.043071,1.976307,-1.678124,8.530946,2.592661
118.884465,-0.337388,1.975028,-1.678438,8.530946,2.591889
118.891998,-0.337388,1.972895,-1.680040,8.530946,2.591303
118.899529,-0.191426,1.972157,-1.681682,8.530946,2.591806
118.909189,-0.131605,1.972311,-1.682950,8.530946,2.592746
118.919189,-0.129212,1.972959,-1.683752,8.530946,2.593759
118.935389,0.059821,1.974202,-1.684204,8.530946,2.594999
118.943093,0.059821,1.973737,-1.684290,8.530946,2.594701
118.950664,-0.330210,1.975024,-1.682957,8.530946,2.594815
118.959197,0.107677,1.975519,-1.682193,8.530946,2.594697
118.969190,-0.186640,1.975372,-1.682208,8.530946,2.594594
118.979612,0.361316,1.975669,-1.682124,8.530946,2.594766
118.993481,-0.236889,1.973868,-1.681609,8.530946,2.593061
119.001044,0.028714,1.973558,-1.681581,8.530946,2.592806
119.009244,-0.413958,1.972660,-1.682834,8.580946,2.592936
119.019188,-0.198604,1.971935,-1.685371,8.580946,2.594032
119.029191,-0.212961,1.972421,-1.686908,8.580946,2.595401
119.044271,0.000000,1.972543,-1.687083,8.580946,2.595607
119.051796,-0.378066,1.974779,-1.687360,8.580946,2.597486
119.059316,-0.205783,1.977139,-1.686595,8.580946,2.598784
119.069188,-0.071785,1.978042,-1.685570,8.580946,2.598807
119.079191,0.011964,1.978133,-1.685176,8.580946,2.598620
119.095358,0.423530,1.979264,-1.687458,8.580946,2.600962
119.102884,-0.086142,1.979398,-1.687811,8.580946,2.601292
119.110405,-0.126820,1.978598,-1.687754,8.580946,2.600647
119.119189,-0.244068,1.977601,-1.688256,8.580946,2.600214
119.129191,-0.299103,1.976509,-1.689911,8.580946,2.600459
119.146281,-0.595813,1.976464,-1.693747,8.580946,2.602920
119.153828,0.179462,1.976236,-1.693981,8.580946,2.602899
119.161351,-0.296710,1.976349,-1.693770,8.580946,2.602847
119.169190,-0.081356,1.978485,-1.693829,8.580946,2.604507
119.179189,-0.200997,1.979124,-1.693417,8.580946,2.604725
119.195413,0.114855,1.979576,-1.692916,8.580946,2.604743
119.202975,0.200997,1.979675,-1.694161,8.580946,2.605628
119.210503,0.117248,1.980430,-1.695370,8.580946,2.606987
119.219189,0.117248,1.981265,-1.695773,8.580946,2.607884
119.229189,-0.021535,1.981095,-1.695788,8.580946,2.607765
119.245867,-0.220140,1.979976,-1.696644,8.580946,2.607471
119.253396,-0.490529,1.979007,-1.699284,8.580946,2.608455
119.260907,-0.095713,1.979390,-1.702758,8.580946,2.611009
119.269189,-0.095713,1.979863,-1.703349,8.580946,2.611753
119.279191,-0.074178,1.980412,-1.703553,8.580946,2.612303
119.294572,-0.361316,1.982486,-1.703102,8.580946,2.613581
119.302153,-0.066999,1.984275,-1.701684,8.580946,2.614015
119.309685,-0.066999,1.984436,-1.701180,8.580946,2.613809
119.319189,0.105284,1.984627,-1.701818,8.580946,2.614369
119.329190,0.394816,1.986649,-1.703812,8.580946,2.617203
119.344243,-0.035892,1.986643,-1.703915,8.580946,2.617265
119.352914,-0.200997,1.986077,-1.704144,8.580946,2.616985
119.360441,-0.200997,1.984988,-1.705300,8.580946,2.616912
119.369189,-0.351745,1.984457,-1.707881,8.580946,2.618191
119.379188,-0.327817,1.985285,-1.710386,8.580946,2.620453
119.389191,0.004786,1.985663,-1.710886,8.580946,2.621067
119.402835,-0.394816,1.987346,-1.711080,8.580946,2.622468
119.410366,-0.394816,1.990256,-1.709953,8.580946,2.623940
